time,VN001,Vo,ID1,IL1
0.000000000000000e+00,-4.393340e+00,2.536440e-01,2.536440e-01
8.111429171571427e-10,-4.393331e+00,2.536272e-01,2.536272e-01
8.500496157665127e-10,-1.542576e+00,-5.855836e+01,2.536265e-01
8.776893216117659e-10,8.630300e-01,-1.494647e+02,2.536264e-01
9.063767052435584e-10,3.354439e+00,-1.999595e+02,2.536267e-01
9.158776770844257e-10,3.359551e+00,-1.914906e+02,2.536269e-01
9.326463332095386e-10,3.815696e+00,-1.095351e+02,2.536271e-01
9.363906523004312e-10,5.006474e+00,-5.196868e+01,2.536272e-01
9.390275508124740e-10,5.265713e+00,-1.252012e+01,2.536273e-01
9.406938674197396e-10,5.316276e+00,-4.815881e+00,2.536273e-01
9.427738839173222e-10,5.342519e+00,-1.903242e+00,2.536274e-01
9.456662336884691e-10,5.353660e+00,-5.604500e-01,2.536274e-01
9.506643636365830e-10,5.356467e+00,-6.587970e-02,2.536275e-01
9.576615717880183e-10,5.356199e+00,4.984541e-03,2.536277e-01
9.715532070259797e-10,5.356280e+00,-7.024604e-04,2.536280e-01
9.993364775019026e-10,5.356231e+00,-1.752606e-03,2.536287e-01
1.000000000124165e-09,5.356236e+00,-1.611390e-03,2.536287e-01
1.001327045368691e-09,5.356242e+00,-1.009604e-03,2.536287e-01
1.003981135857743e-09,5.356249e+00,-4.143422e-04,2.536288e-01
1.009289316835846e-09,5.356252e+00,-6.102256e-05,2.536289e-01
1.019905678792052e-09,5.356251e+00,3.878052e-06,2.536292e-01
1.041138402704464e-09,5.356252e+00,-1.081237e-06,2.536297e-01
1.083603850529288e-09,5.356251e+00,1.909428e-07,2.536307e-01
1.168534746178937e-09,5.356251e+00,-2.769446e-07,2.536327e-01
1.338396537478234e-09,5.356250e+00,-7.536452e-08,2.536367e-01
1.678120120076829e-09,5.356249e+00,-1.690144e-07,2.536447e-01
2.357567285274018e-09,5.356247e+00,-1.291358e-07,2.536607e-01
3.357567285181343e-09,5.356245e+00,-1.387829e-07,2.536843e-01
9.943575671933404e-07,5.353219e+00,-1.387353e-07,2.770282e-01
2.018357567098441e-06,5.349514e+00,-1.387735e-07,3.010621e-01
3.042357567003542e-06,5.345223e+00,-1.388129e-07,3.250048e-01
4.066357566908643e-06,5.340353e+00,-1.388532e-07,3.488539e-01
4.188928995468713e-06,5.339731e+00,-1.388581e-07,3.517022e-01
4.311500424028781e-06,5.339102e+00,-1.388630e-07,3.545492e-01
4.434071852588851e-06,5.338464e+00,-1.388679e-07,3.573947e-01
4.556643281148920e-06,5.337817e+00,-1.388729e-07,3.602389e-01
4.679214709708989e-06,5.337163e+00,-1.388778e-07,3.630816e-01
4.801786138269059e-06,5.336500e+00,-1.388828e-07,3.659230e-01
4.924357566829128e-06,5.335828e+00,-1.388878e-07,3.687630e-01
5.090357566813744e-06,5.334907e+00,-1.388945e-07,3.726070e-01
6.114357566718845e-06,5.328889e+00,-1.389369e-07,3.962616e-01
7.138357566623945e-06,5.322305e+00,-1.389803e-07,4.198155e-01
8.162357566529046e-06,5.315159e+00,-1.390246e-07,4.432664e-01
9.186357566434147e-06,5.307456e+00,-1.390700e-07,4.666119e-01
9.675000000000222e-06,5.303585e+00,-1.390919e-07,4.777144e-01
9.675600000000209e-06,5.303581e+00,-1.390918e-07,4.777280e-01
9.675784350169671e-06,5.034603e+00,1.100884e-01,4.777321e-01
9.676000000000129e-06,4.141116e+00,4.777365e-01,4.777365e-01
9.676064694949396e-06,3.493117e+00,4.777375e-01,4.777375e-01
9.676150954881536e-06,2.677587e+00,4.777384e-01,4.777384e-01
9.676323474745816e-06,1.211231e+00,4.777393e-01,4.777393e-01
9.676668514474593e-06,-1.029182e+00,4.777377e-01,4.777377e-01
9.677358593932145e-06,-3.465150e+00,4.777282e-01,4.777282e-01
9.678150451743021e-06,-4.272264e+00,4.777129e-01,4.777129e-01
9.680707253120844e-06,-4.366522e+00,4.776590e-01,4.776590e-01
9.694127446207646e-06,-4.405925e+00,4.773701e-01,4.773701e-01
9.707547639294448e-06,-4.437532e+00,4.770806e-01,4.770806e-01
9.720967832381249e-06,-4.461343e+00,4.767905e-01,4.767905e-01
9.734388025468051e-06,-4.477357e+00,4.764997e-01,4.764998e-01
9.747808218554853e-06,-4.485576e+00,4.762084e-01,4.762084e-01
9.761228411641655e-06,-4.485999e+00,4.759164e-01,4.759164e-01
9.774648604728457e-06,-4.478626e+00,4.756238e-01,4.756238e-01
1.020064860468898e-05,-4.482152e+00,4.663508e-01,4.663508e-01
1.122464860459408e-05,-4.475996e+00,4.441252e-01,4.441252e-01
1.224864860449918e-05,-4.469187e+00,4.219969e-01,4.219969e-01
1.327264860440428e-05,-4.461718e+00,3.999686e-01,3.999686e-01
1.429664860430938e-05,-4.453580e+00,3.780431e-01,3.780431e-01
1.437722003287334e-05,-4.452911e+00,3.763224e-01,3.763224e-01
1.445779146143730e-05,-4.452237e+00,3.746023e-01,3.746023e-01
1.453836289000127e-05,-4.451560e+00,3.728829e-01,3.728829e-01
1.461893431856523e-05,-4.450878e+00,3.711642e-01,3.711642e-01
1.469950574712919e-05,-4.450192e+00,3.694461e-01,3.694461e-01
1.478007717569315e-05,-4.449502e+00,3.677287e-01,3.677287e-01
1.486064860425711e-05,-4.448808e+00,3.660119e-01,3.660119e-01
1.532064860421448e-05,-4.444762e+00,3.562233e-01,3.562233e-01
1.634464860411958e-05,-4.435250e+00,3.345119e-01,3.345119e-01
1.736864860402468e-05,-4.425028e+00,3.129120e-01,3.129120e-01
1.839264860392978e-05,-4.414073e+00,2.914265e-01,2.914265e-01
1.941664860383488e-05,-4.402359e+00,2.700586e-01,2.700587e-01
2.000000000000027e-05,-4.395333e+00,2.579396e-01,2.579396e-01
2.000079751113054e-05,-4.395323e+00,2.579231e-01,2.579231e-01
2.000083631507280e-05,-1.540844e+00,-5.863313e+01,2.579224e-01
2.000086380217632e-05,8.514547e-01,-1.492812e+02,2.579223e-01
2.000089256813274e-05,3.353038e+00,-2.000102e+02,2.579226e-01
2.000090212870708e-05,3.357988e+00,-1.929284e+02,2.579228e-01
2.000091911204867e-05,3.739265e+00,-1.143456e+02,2.579230e-01
2.000092294285869e-05,4.983165e+00,-5.401458e+01,2.579231e-01
2.000092550030774e-05,5.252837e+00,-1.380669e+01,2.579232e-01
2.000092715344934e-05,5.309617e+00,-5.473598e+00,2.579232e-01
2.000092921139104e-05,5.339338e+00,-2.179927e+00,2.579232e-01
2.000093201841541e-05,5.352013e+00,-6.577401e-01,2.579233e-01
2.000093675878995e-05,5.355430e+00,-8.566552e-02,2.579234e-01
2.000094335031003e-05,5.355206e+00,4.399235e-03,2.579236e-01
2.000095614143886e-05,5.355267e+00,-4.304353e-04,2.579239e-01
2.000097441774251e-05,5.355234e+00,1.464676e-04,2.579243e-01
2.000100000000018e-05,5.355255e+00,9.023407e-04,2.579249e-01
2.000100255822594e-05,5.355251e+00,4.984151e-04,2.579250e-01
2.000100767467748e-05,5.355246e+00,1.192806e-04,2.579251e-01
2.000101790758054e-05,5.355247e+00,-6.780414e-06,2.579254e-01
2.000103837338668e-05,5.355246e+00,1.368986e-06,2.579258e-01
2.000107930499894e-05,5.355247e+00,-6.587391e-07,2.579268e-01
2.000116116822348e-05,5.355246e+00,7.793324e-08,2.579287e-01
2.000132489467254e-05,5.355245e+00,-2.376304e-07,2.579326e-01
2.000165234757067e-05,5.355244e+00,-9.143431e-08,2.579403e-01
2.000230725336693e-05,5.355242e+00,-1.547312e-07,2.579558e-01
2.000330725336684e-05,5.355240e+00,-1.385812e-07,2.579793e-01
2.040930725332921e-05,5.354027e+00,-1.387174e-07,2.675459e-01
2.143330725323431e-05,5.350554e+00,-1.387593e-07,2.916127e-01
2.245730725313941e-05,5.346495e+00,-1.387982e-07,3.155893e-01
2.348130725304451e-05,5.341854e+00,-1.388381e-07,3.394733e-01
2.450530725294961e-05,5.336636e+00,-1.388791e-07,3.632622e-01
2.465145011007893e-05,5.335844e+00,-1.388850e-07,3.666494e-01
2.479759296720824e-05,5.335041e+00,-1.388910e-07,3.700347e-01
2.494373582433756e-05,5.334226e+00,-1.388969e-07,3.734179e-01
2.508987868146687e-05,5.333400e+00,-1.389029e-07,3.767991e-01
2.523602153859618e-05,5.332562e+00,-1.389089e-07,3.801783e-01
2.538216439572550e-05,5.331712e+00,-1.389150e-07,3.835554e-01
2.552830725285481e-05,5.330851e+00,-1.389210e-07,3.869306e-01
2.552930725285472e-05,5.330844e+00,-1.389211e-07,3.869537e-01
2.655330725275982e-05,5.324485e+00,-1.389640e-07,4.105453e-01
2.757730725266492e-05,5.317562e+00,-1.390080e-07,4.340349e-01
2.860130725257002e-05,5.310080e+00,-1.390529e-07,4.574199e-01
2.962530725247512e-05,5.302043e+00,-1.390988e-07,4.806983e-01
2.967500000000027e-05,5.301639e+00,-1.391011e-07,4.818252e-01
2.967560000000026e-05,5.301634e+00,-1.391018e-07,4.818388e-01
2.967578527309292e-05,5.030163e+00,1.115916e-01,4.818429e-01
2.967600000000018e-05,4.134257e+00,4.818473e-01,4.818473e-01
2.967606441807240e-05,3.483736e+00,4.818483e-01,4.818483e-01
2.967615030883522e-05,2.665256e+00,4.818492e-01,4.818492e-01
2.967632209036107e-05,1.194397e+00,4.818501e-01,4.818501e-01
2.967666565341278e-05,-1.047379e+00,4.818484e-01,4.818484e-01
2.967735277951597e-05,-3.506016e+00,4.818389e-01,4.818389e-01
2.967807158437471e-05,-4.270618e+00,4.818251e-01,4.818251e-01
2.968025420993546e-05,-4.362753e+00,4.817791e-01,4.817791e-01
2.969221667930347e-05,-4.403122e+00,4.815216e-01,4.815216e-01
2.970417914867147e-05,-4.435591e+00,4.812635e-01,4.812635e-01
2.971614161803947e-05,-4.460159e+00,4.810049e-01,4.810049e-01
2.972810408740748e-05,-4.476827e+00,4.807456e-01,4.807456e-01
2.974006655677548e-05,-4.485594e+00,4.804858e-01,4.804858e-01
2.975202902614348e-05,-4.486460e+00,4.802254e-01,4.802254e-01
2.976399149551149e-05,-4.479425e+00,4.799643e-01,4.799644e-01
3.063899149543040e-05,-4.482208e+00,4.609128e-01,4.609129e-01
3.166299149533550e-05,-4.475886e+00,4.387038e-01,4.387038e-01
3.268699149524060e-05,-4.468910e+00,4.165927e-01,4.165928e-01
3.371099149514570e-05,-4.461271e+00,3.945825e-01,3.945825e-01
3.473499149505080e-05,-4.452961e+00,3.726757e-01,3.726757e-01
3.488113435218011e-05,-4.451720e+00,3.695578e-01,3.695579e-01
3.502727720930942e-05,-4.450464e+00,3.664421e-01,3.664422e-01
3.517342006643874e-05,-4.449195e+00,3.633286e-01,3.633287e-01
3.531956292356806e-05,-4.447911e+00,3.602173e-01,3.602174e-01
3.546570578069737e-05,-4.446614e+00,3.571082e-01,3.571083e-01
3.561184863782668e-05,-4.445302e+00,3.540013e-01,3.540013e-01
3.575799149495599e-05,-4.443976e+00,3.508966e-01,3.508966e-01
3.575899149495590e-05,-4.443968e+00,3.508754e-01,3.508754e-01
3.678299149486100e-05,-4.434276e+00,3.291843e-01,3.291843e-01
3.780699149476610e-05,-4.423869e+00,3.076054e-01,3.076054e-01
3.883099149467120e-05,-4.412723e+00,2.861418e-01,2.861418e-01
3.985499149457630e-05,-4.400809e+00,2.647966e-01,2.647966e-01
4.000000000000032e-05,-4.399057e+00,2.617837e-01,2.617837e-01
4.000085453196960e-05,-4.399048e+00,2.617660e-01,2.617660e-01
4.000088188137294e-05,-1.606118e+00,-5.738421e+01,2.617655e-01
4.000090228867552e-05,8.677158e-01,-1.498648e+02,2.617655e-01
4.000092329466153e-05,3.346539e+00,-2.004947e+02,2.617657e-01
4.000094698791874e-05,3.359847e+00,-1.988440e+02,2.617660e-01
4.000095399565471e-05,3.373601e+00,-1.834045e+02,2.617661e-01
4.000095829967453e-05,3.846901e+00,-1.332221e+02,2.617662e-01
4.000096040538879e-05,4.593009e+00,-8.271330e+01,2.617663e-01
4.000096236246803e-05,5.023686e+00,-3.801964e+01,2.617663e-01
4.000096405176387e-05,5.203132e+00,-1.756106e+01,2.617663e-01
4.000096597884064e-05,5.294928e+00,-7.224767e+00,2.617664e-01
4.000096806288972e-05,5.332628e+00,-2.752144e+00,2.617664e-01
4.000097105832955e-05,5.348991e+00,-7.321560e-01,2.617665e-01
4.000097496172279e-05,5.352257e+00,-1.122855e-01,2.617666e-01
4.000098141517102e-05,5.352422e+00,-3.089208e-03,2.617667e-01
4.000099219265258e-05,5.352381e+00,8.382144e-05,2.617670e-01
4.000100000000001e-05,5.352397e+00,3.695069e-04,2.617672e-01
4.000100215549628e-05,5.352396e+00,2.143047e-04,2.617672e-01
4.000100646648903e-05,5.352394e+00,6.009633e-05,2.617673e-01
4.000101508847432e-05,5.352394e+00,-4.851089e-07,2.617675e-01
4.000103233244489e-05,5.352394e+00,-7.306116e-08,2.617679e-01
4.000106682038604e-05,5.352393e+00,-1.597701e-07,2.617687e-01
4.000113579626834e-05,5.352393e+00,-1.302458e-07,2.617704e-01
4.000127374803315e-05,5.352393e+00,-1.425202e-07,2.617736e-01
4.000154965156278e-05,5.352392e+00,-1.369154e-07,2.617801e-01
4.000210145862181e-05,5.352391e+00,-1.395046e-07,2.617931e-01
4.084510145854368e-05,5.349698e+00,-1.387482e-07,2.816207e-01
4.186910145844878e-05,5.345890e+00,-1.387866e-07,3.056241e-01
4.289310145835388e-05,5.341501e+00,-1.388261e-07,3.295360e-01
4.391710145825898e-05,5.336531e+00,-1.388666e-07,3.533539e-01
4.406324431538830e-05,5.335774e+00,-1.388724e-07,3.567453e-01
4.420938717251761e-05,5.335006e+00,-1.388783e-07,3.601348e-01
4.435553002964692e-05,5.334227e+00,-1.388842e-07,3.635222e-01
4.450167288677624e-05,5.333435e+00,-1.388901e-07,3.669077e-01
4.464781574390555e-05,5.332633e+00,-1.388961e-07,3.702912e-01
4.479395860103486e-05,5.331818e+00,-1.389020e-07,3.736727e-01
4.494010145816418e-05,5.330992e+00,-1.389080e-07,3.770522e-01
4.494110145816408e-05,5.330986e+00,-1.389081e-07,3.770753e-01
4.596510145806918e-05,5.324872e+00,-1.389506e-07,4.006981e-01
4.698910145797429e-05,5.318193e+00,-1.389941e-07,4.242197e-01
4.801310145787939e-05,5.310952e+00,-1.390386e-07,4.476379e-01
4.903710145778449e-05,5.303156e+00,-1.390841e-07,4.709505e-01
4.967500000000011e-05,5.298020e+00,-1.391129e-07,4.854185e-01
4.967560000000010e-05,5.298015e+00,-1.391127e-07,4.854321e-01
4.967578607022725e-05,5.024374e+00,1.129074e-01,4.854362e-01
4.967600000000002e-05,4.126363e+00,4.854406e-01,4.854406e-01
4.967606417893172e-05,3.473648e+00,4.854416e-01,4.854416e-01
4.967614975084087e-05,2.652602e+00,4.854425e-01,4.854425e-01
4.967632089465917e-05,1.177835e+00,4.854433e-01,4.854433e-01
4.967666318229555e-05,-1.065104e+00,4.854417e-01,4.854417e-01
4.967734775756833e-05,-3.527366e+00,4.854322e-01,4.854322e-01
4.967803958514879e-05,-4.273908e+00,4.854189e-01,4.854189e-01
4.968033223471183e-05,-4.368282e+00,4.853704e-01,4.853705e-01
4.969244740176363e-05,-4.408295e+00,4.851093e-01,4.851093e-01
4.970456256881544e-05,-4.440469e+00,4.848475e-01,4.848475e-01
