time	V(N001,Vo)
9.993244319512511e-05	-2.851646e+00
9.993816826582395e-05	-2.851747e+00
9.994961840722165e-05	-2.851947e+00
9.997251869001703e-05	-2.852345e+00
9.997351869001703e-05	-2.852363e+00
9.997551869001703e-05	-2.852397e+00
9.997951869001704e-05	-2.852467e+00
9.998583822627872e-05	-2.852577e+00
9.998836092747666e-05	-2.852621e+00
9.999340632987253e-05	-2.852709e+00
9.999440632987253e-05	-2.852726e+00
9.999640632987254e-05	-2.852761e+00
9.999700000000000e-05	-2.852772e+00
9.999818734025492e-05	-2.852793e+00
9.999862531949016e-05	-2.852800e+00
9.999950127796063e-05	-2.852815e+00
1.000000000000000e-04	-2.852818e+00
1.000000025559213e-04	-2.852818e+00
1.000000076677638e-04	-2.852819e+00
1.000000178914488e-04	-2.852821e+00
1.000000313222464e-04	-2.852823e+00
1.000000581838416e-04	-2.852824e+00
1.000001119070321e-04	-2.852825e+00
1.000002193534130e-04	-2.852827e+00
1.000004342461747e-04	-2.852831e+00
1.000005702144764e-04	-2.852834e+00
1.000007280633966e-04	-2.852837e+00
1.000010000000000e-04	-2.852841e+00
1.000010011181197e-04	-2.852841e+00
1.000010033543591e-04	-2.852841e+00
1.000010078268378e-04	-2.852841e+00
1.000010167717953e-04	-2.852841e+00
1.000010325117811e-04	-2.852841e+00
1.000010639917526e-04	-2.852842e+00
1.000011269516956e-04	-2.852845e+00
1.000012368225364e-04	-2.852853e+00
1.000013718764722e-04	-2.852866e+00
1.000015534642309e-04	-2.852891e+00
1.000017676391707e-04	-2.852931e+00
1.000020000000000e-04	-2.852983e+00
1.000020232360829e-04	-2.852988e+00
1.000020697082488e-04	-2.853000e+00
1.000021626525805e-04	-2.853020e+00
1.000023485412439e-04	-2.853051e+00
1.000026632197315e-04	-2.853090e+00
1.000030044763223e-04	-2.853117e+00
1.000033269786493e-04	-2.853131e+00
1.000036675050344e-04	-2.853142e+00
1.000042479752010e-04	-2.853159e+00
1.000048253178927e-04	-2.853189e+00
1.000054299753604e-04	-2.853257e+00
1.000059585213228e-04	-2.853355e+00
1.000065186071657e-04	-2.853484e+00
1.000071563167945e-04	-2.853635e+00
1.000082838623438e-04	-2.853880e+00
1.000095929475036e-04	-2.854115e+00
1.000117698383230e-04	-2.854412e+00
1.000133859240489e-04	-2.854584e+00
1.000148899968539e-04	-2.854712e+00
1.000166574572746e-04	-2.854843e+00
1.000179965013887e-04	-2.854931e+00
1.000189579458730e-04	-2.854986e+00
1.000196518279052e-04	-2.855018e+00
1.000204482855523e-04	-2.855047e+00
1.000213792951400e-04	-2.855080e+00
1.000221716444719e-04	-2.855105e+00
1.000228771380045e-04	-2.855124e+00
1.000237569427791e-04	-2.855143e+00
1.000246833741938e-04	-2.855160e+00
1.000257063790228e-04	-2.855176e+00
1.000268907595585e-04	-2.855194e+00
1.000292595206300e-04	-2.855227e+00
1.000329775216312e-04	-2.854765e+00
1.000389658483502e-04	-2.843947e+00
1.000450868885946e-04	-2.807016e+00
1.000506279125805e-04	-2.744873e+00
1.000567774816220e-04	-2.648029e+00
1.000598244663148e-04	-2.581431e+00
1.000614388954815e-04	-2.525409e+00
1.000622969483573e-04	-2.464426e+00
1.000627332439995e-04	-2.267389e+00
1.000629196810932e-04	-1.890955e+00
1.000629690016204e-04	-1.671057e+00
1.000630089892187e-04	-1.475029e+00
1.000630282580286e-04	-1.403332e+00
1.000630507944457e-04	-1.334543e+00
1.000630718629427e-04	-1.280104e+00
1.000630955333446e-04	-1.229435e+00
1.000631428741483e-04	-1.149350e+00
1.000631976895930e-04	-1.082465e+00
1.000633073204826e-04	-9.955053e-01
1.000634082623914e-04	-9.468880e-01
1.000635843870326e-04	-8.990374e-01
1.000637554839281e-04	-8.690138e-01
1.000640819677872e-04	-8.265924e-01
1.000644457591820e-04	-7.834177e-01
1.000651733419716e-04	-6.994085e-01
1.000665731405481e-04	-5.399542e-01
1.000693727377011e-04	-2.305984e-01
1.000749719320070e-04	3.421688e-01
1.000861703206188e-04	1.305584e+00
1.001027265681222e-04	2.390824e+00
1.001207071576383e-04	3.290733e+00
1.001371764718483e-04	3.999238e+00
1.001614618333132e-04	4.995878e+00
1.001936995541732e-04	6.248488e+00
1.002031897581125e-04	6.518400e+00
1.002109833694475e-04	6.637654e+00
1.002173141952282e-04	6.692840e+00
1.002246105172838e-04	6.733387e+00
1.002332927110096e-04	6.766018e+00
1.002426197958936e-04	6.789846e+00
1.002544948832102e-04	6.810416e+00
1.002680858839448e-04	6.826374e+00
1.002858376812803e-04	6.840239e+00
1.003061002469577e-04	6.850586e+00
1.003340768437452e-04	6.859597e+00
1.003653729600444e-04	6.865672e+00
1.004125139466431e-04	6.870715e+00
1.004593905047493e-04	6.873155e+00
1.005249373040699e-04	6.874180e+00
1.005975455007893e-04	6.873756e+00
1.007020150668059e-04	6.871743e+00
1.008215124330199e-04	6.868582e+00
1.010016226421504e-04	6.863157e+00
1.012248360818659e-04	6.856120e+00
1.016157730588893e-04	6.843580e+00
1.022151521412177e-04	6.824147e+00
1.034139103058747e-04	6.784671e+00
1.053670353058747e-04	6.719012e+00
1.073201603058747e-04	6.652048e+00
1.078488750000000e-04	6.633594e+00
1.087445706117494e-04	6.601995e+00
1.087455706117494e-04	6.601955e+00
1.087475706117494e-04	6.601876e+00
1.087515706117494e-04	6.601736e+00
1.087566448691466e-04	6.601555e+00
1.087667933839410e-04	6.601195e+00
1.087850613287240e-04	6.600545e+00
1.088156552107674e-04	6.599457e+00
1.088750210556883e-04	6.597343e+00
1.089770339379828e-04	6.593706e+00
1.091655991482731e-04	6.586972e+00
1.094248695794194e-04	6.577691e+00
1.094258695794194e-04	6.577658e+00
1.094278695794194e-04	6.577591e+00
1.094318695794194e-04	6.577446e+00
1.094389262815968e-04	6.577193e+00
1.094530396859516e-04	6.576687e+00
1.094812664946611e-04	6.575675e+00
1.095377201120801e-04	6.573648e+00
1.096506273469181e-04	6.569588e+00
1.096516273469181e-04	6.569554e+00
1.096536273469181e-04	6.569485e+00
1.096576273469182e-04	6.569340e+00
1.096656273469182e-04	6.569053e+00
1.096816273469182e-04	6.568477e+00
1.097136273469183e-04	6.567326e+00
1.097379999999999e-04	6.566449e+00
1.097532546938368e-04	6.565900e+00
1.097714906123261e-04	6.565246e+00
1.097724906123261e-04	6.565209e+00
1.097744906123261e-04	6.565135e+00
1.097784906123261e-04	6.564992e+00
1.097864906123261e-04	6.564705e+00
1.097874906123261e-04	6.564669e+00
1.097894906123261e-04	6.564595e+00
1.097934906123261e-04	6.564450e+00
1.097940000000000e-04	6.564432e+00
1.097950187753478e-04	6.564397e+00
1.097970563260433e-04	6.564324e+00
1.097979248986089e-04	6.564292e+00
1.097996620437401e-04	6.564229e+00
1.098006620437401e-04	6.564193e+00
1.098010000000000e-04	6.564181e+00
1.098013240874802e-04	6.564163e+00
1.098013518250396e-04	6.564164e+00
1.098014073001584e-04	6.564168e+00
1.098015182503960e-04	6.564162e+00
1.098017401508712e-04	6.564155e+00
1.098020000000000e-04	6.564159e+00
1.098020259849129e-04	6.564149e+00
1.098020779547386e-04	6.564143e+00
1.098021818943902e-04	6.564140e+00
1.098023897736932e-04	6.564134e+00
1.098025842413939e-04	6.564129e+00
1.098026110645985e-04	6.564129e+00
1.098026647110076e-04	6.564127e+00
1.098027720038258e-04	6.564124e+00
1.098027854143636e-04	6.564124e+00
1.098028122354394e-04	6.564124e+00
1.098028658775909e-04	6.564122e+00
1.098028927156970e-04	6.564121e+00
1.098029463919094e-04	6.564120e+00
1.098030000000000e-04	6.564119e+00
1.098030053608091e-04	6.564119e+00
1.098030160824272e-04	6.564119e+00
1.098030375256634e-04	6.564118e+00
1.098030804121359e-04	6.564117e+00
1.098031661850809e-04	6.564114e+00
1.098033377309709e-04	6.564109e+00
1.098036808227509e-04	6.564097e+00
1.098042299560028e-04	6.564082e+00
1.098050068618872e-04	6.564070e+00
1.098055714714727e-04	6.564073e+00
1.098058573832502e-04	6.564086e+00
1.098060449791128e-04	6.564109e+00
1.098062937238373e-04	6.564152e+00
1.098064297640159e-04	6.564173e+00
1.098065811668683e-04	6.564189e+00
1.098067456955844e-04	6.564197e+00
1.098069417339756e-04	6.564197e+00
1.098072123984153e-04	6.564184e+00
1.098075035564128e-04	6.564161e+00
1.098079188954772e-04	6.564118e+00
1.098084101099911e-04	6.564064e+00
1.098092527040441e-04	6.563969e+00
1.098104982243419e-04	6.563837e+00
1.098115367978500e-04	6.563759e+00
1.098124208928929e-04	6.563755e+00
1.098132973588049e-04	6.563800e+00
1.098142354400926e-04	6.563834e+00
1.098152471168268e-04	6.563795e+00
1.098172704702952e-04	6.563505e+00
1.098197682590998e-04	6.562824e+00
1.098235905815930e-04	6.561240e+00
1.098278140996927e-04	6.558901e+00
1.098332714350324e-04	6.555121e+00
1.098388267816578e-04	6.550446e+00
1.098460296225750e-04	6.543110e+00
1.098536491006611e-04	6.533516e+00
1.098634065622393e-04	6.517964e+00
1.098724497465465e-04	6.498833e+00
1.098832856132752e-04	6.466432e+00
1.098948564497675e-04	6.415824e+00
1.099036688683040e-04	6.353028e+00
1.099147255679674e-04	6.214200e+00
1.099251325702266e-04	5.983614e+00
1.099336315006459e-04	5.704901e+00
1.099366117548711e-04	5.591220e+00
1.099397206635061e-04	5.470622e+00
1.099419253720161e-04	5.385454e+00
1.099440267229431e-04	5.304574e+00
1.099474871604074e-04	5.171981e+00
1.099512456406358e-04	5.028572e+00
1.099587626010924e-04	4.743193e+00
1.099665293696154e-04	4.449509e+00
1.099772667075156e-04	4.044221e+00
1.099885225504223e-04	3.616905e+00
1.100035176235743e-04	3.030954e+00
1.100207501504595e-04	2.265812e+00
1.100422220002076e-04	1.037454e+00
1.100565577649459e-04	-8.274651e-02
1.100699957965934e-04	-1.383044e+00
1.100757456821994e-04	-1.994911e+00
1.100793623377340e-04	-2.396699e+00
1.100813174245864e-04	-2.612701e+00
1.100823762737853e-04	-2.720244e+00
1.100830025347069e-04	-2.772683e+00
1.100837333063621e-04	-2.821364e+00
1.100844009818543e-04	-2.856931e+00
1.100855169557375e-04	-2.903030e+00
1.100870266238504e-04	-2.950697e+00
1.100890519011667e-04	-2.998384e+00
1.100911931292547e-04	-3.035101e+00
1.100940209262773e-04	-3.068084e+00
1.100975944277865e-04	-3.094406e+00
1.101014931750096e-04	-3.111938e+00
1.101062189951130e-04	-3.125846e+00
1.101111536336003e-04	-3.135963e+00
1.101198062692330e-04	-3.148220e+00
1.101303236353729e-04	-3.158537e+00
1.101419919343823e-04	-3.166290e+00
1.101546981837914e-04	-3.172088e+00
1.101687039050264e-04	-3.176532e+00
1.101841321025675e-04	-3.179958e+00
1.102009306670030e-04	-3.182584e+00
1.102187704493345e-04	-3.184561e+00
1.102378002932765e-04	-3.186070e+00
1.102603714413145e-04	-3.187377e+00
1.102838374853564e-04	-3.188409e+00
1.103059263691090e-04	-3.189178e+00
1.103364571507168e-04	-3.190058e+00
1.103810381756916e-04	-3.191182e+00
1.104445764257783e-04	-3.192654e+00
1.105270375250324e-04	-3.194489e+00
1.106430195625390e-04	-3.197035e+00
1.108055814366569e-04	-3.200585e+00
1.110163614381858e-04	-3.205161e+00
1.113787738107050e-04	-3.212959e+00
1.120116285703128e-04	-3.226353e+00
1.132773380895282e-04	-3.252381e+00
1.152304630895282e-04	-3.290938e+00
1.171835880895282e-04	-3.327832e+00
1.180478750000000e-04	-3.343550e+00
1.187215285371690e-04	-3.355350e+00
1.191027952837747e-04	-3.361931e+00
1.192384665067887e-04	-3.364249e+00
1.195098089528169e-04	-3.368856e+00
1.195108089528169e-04	-3.368874e+00
1.195128089528170e-04	-3.368907e+00
1.195168089528170e-04	-3.368975e+00
1.195220914021366e-04	-3.369063e+00
1.195326563007758e-04	-3.369242e+00
1.195537860980542e-04	-3.369598e+00
1.195960456926109e-04	-3.370310e+00
1.196805648817244e-04	-3.371730e+00
1.198319616217731e-04	-3.374267e+00
1.198329616217731e-04	-3.374284e+00
1.198349616217731e-04	-3.374317e+00
1.198389616217732e-04	-3.374383e+00
1.198447580379589e-04	-3.374480e+00
1.198563508703303e-04	-3.374674e+00
1.198795365350730e-04	-3.375060e+00
1.199259078645586e-04	-3.375833e+00
1.199269078645586e-04	-3.375850e+00
1.199289078645586e-04	-3.375883e+00
1.199329078645587e-04	-3.375950e+00
1.199384552885474e-04	-3.376042e+00
1.199495501365248e-04	-3.376226e+00
1.199717398324796e-04	-3.376595e+00
1.199727398324796e-04	-3.376613e+00
1.199747398324796e-04	-3.376646e+00
1.199787398324797e-04	-3.376713e+00
1.199841029654267e-04	-3.376801e+00
1.199902737341059e-04	-3.376904e+00
1.199912737341059e-04	-3.376921e+00
1.199932737341060e-04	-3.376953e+00
1.199972737341060e-04	-3.377020e+00
1.199982737341061e-04	-3.377037e+00
1.199990000000000e-04	-3.377048e+00
1.199995474682122e-04	-3.377058e+00
1.199999050635756e-04	-3.377065e+00
1.200003086055190e-04	-3.377070e+00
1.200005160230017e-04	-3.377074e+00
1.200006406717568e-04	-3.377076e+00
1.200007510365550e-04	-3.377078e+00
1.200008567290577e-04	-3.377080e+00
1.200008914647443e-04	-3.377081e+00
1.200009305286269e-04	-3.377081e+00
1.200009398606488e-04	-3.377081e+00
1.200009585246926e-04	-3.377082e+00
1.200009715363176e-04	-3.377082e+00
1.200009739767500e-04	-3.377082e+00
1.200009788576149e-04	-3.377082e+00
1.200009886193446e-04	-3.377082e+00
1.200010000000000e-04	-3.377082e+00
1.200010011380655e-04	-3.377082e+00
1.200010034141966e-04	-3.377082e+00
1.200010079664588e-04	-3.377083e+00
1.200010170709831e-04	-3.377083e+00
1.200010334984934e-04	-3.377083e+00
1.200010663535140e-04	-3.377084e+00
1.200011320635552e-04	-3.377087e+00
1.200012431322280e-04	-3.377094e+00
1.200013807416916e-04	-3.377108e+00
1.200015638063240e-04	-3.377133e+00
1.200017808710777e-04	-3.377174e+00
1.200020000000000e-04	-3.377223e+00
1.200020219128923e-04	-3.377229e+00
1.200020657386767e-04	-3.377239e+00
1.200021533902456e-04	-3.377258e+00
1.200023286933835e-04	-3.377289e+00
1.200026792996591e-04	-3.377332e+00
1.200030014538383e-04	-3.377357e+00
1.200033341435522e-04	-3.377371e+00
1.200036647785140e-04	-3.377381e+00
1.200042726496143e-04	-3.377398e+00
1.200048516664992e-04	-3.377429e+00
1.200054837640062e-04	-3.377503e+00
1.200059966741320e-04	-3.377601e+00
1.200065560499936e-04	-3.377729e+00
1.200072200894614e-04	-3.377884e+00
1.200083856919680e-04	-3.378133e+00
1.200097024245210e-04	-3.378361e+00
1.200119336057974e-04	-3.378655e+00
1.200135185609553e-04	-3.378817e+00
1.200150167104517e-04	-3.378940e+00
1.200167672889474e-04	-3.379063e+00
1.200180817929728e-04	-3.379145e+00
1.200190081036284e-04	-3.379194e+00
1.200196969837041e-04	-3.379224e+00
1.200204760768853e-04	-3.379251e+00
1.200214623780912e-04	-3.379283e+00
1.200222803718617e-04	-3.379307e+00
1.200230080081032e-04	-3.379324e+00
1.200238754070395e-04	-3.379339e+00
1.200246944351557e-04	-3.379353e+00
1.200257346239362e-04	-3.379368e+00
1.200269730865258e-04	-3.379383e+00
1.200294500117050e-04	-3.379413e+00
1.200331202597806e-04	-3.378785e+00
1.200393241808448e-04	-3.366505e+00
1.200455435357360e-04	-3.326996e+00
1.200512739436439e-04	-3.260949e+00
1.200575353395109e-04	-3.161526e+00
1.200603469739194e-04	-3.100305e+00
1.200619767108884e-04	-3.045959e+00
1.200628508822463e-04	-2.991583e+00
1.200633092821434e-04	-2.870522e+00
1.200635339466394e-04	-2.528112e+00
1.200635969700118e-04	-2.250239e+00
1.200636586968370e-04	-1.928614e+00
1.200636791160375e-04	-1.852965e+00
1.200636971564137e-04	-1.801040e+00
1.200637119405660e-04	-1.764731e+00
1.200637275925226e-04	-1.730370e+00
1.200637520503056e-04	-1.684641e+00
1.200637902432752e-04	-1.627966e+00
1.200638666292145e-04	-1.547062e+00
1.200639664543326e-04	-1.479391e+00
1.200640999287493e-04	-1.426933e+00
1.200642553950236e-04	-1.391110e+00
1.200644820866864e-04	-1.356677e+00
1.200647848823364e-04	-1.319180e+00
1.200653050106413e-04	-1.258901e+00
1.200661891172941e-04	-1.158020e+00
1.200679573305996e-04	-9.598627e-01
1.200714937572107e-04	-5.796232e-01
1.200785666104328e-04	1.020317e-01
1.200927123168770e-04	1.201036e+00
1.201104488616270e-04	2.236152e+00
1.201272010310212e-04	3.009565e+00
1.201456826214107e-04	3.780757e+00
1.201728253871792e-04	4.864945e+00
1.202006737299818e-04	5.856369e+00
1.202103053935035e-04	6.070548e+00
1.202204367359837e-04	6.169634e+00
1.202259120153981e-04	6.201619e+00
1.202344589399653e-04	6.234496e+00
1.202419185912529e-04	6.255393e+00
1.202510115337193e-04	6.273707e+00
1.202614066427845e-04	6.289088e+00
1.202728584877801e-04	6.301432e+00
1.202875006258322e-04	6.312839e+00
1.203030383522887e-04	6.321506e+00
1.203239057734025e-04	6.329643e+00
1.203457967615957e-04	6.335392e+00
1.203837603585751e-04	6.341667e+00
1.204195836621704e-04	6.345090e+00
1.204830169705114e-04	6.347879e+00
1.205418787149465e-04	6.348611e+00
1.206342342715024e-04	6.347790e+00
1.207290414379644e-04	6.345865e+00
1.208835770786897e-04	6.341712e+00
1.210517257098913e-04	6.336729e+00
1.213539465623795e-04	6.327418e+00
1.217332151396753e-04	6.315594e+00
1.224917522942670e-04	6.291678e+00
1.240088266034504e-04	6.243093e+00
1.259619516034504e-04	6.179269e+00
1.279150766034504e-04	6.114314e+00
1.279160766034504e-04	6.114294e+00
1.279180766034503e-04	6.114246e+00
1.279210002745422e-04	6.114142e+00
1.279240542362988e-04	6.114043e+00
1.279299100208274e-04	6.113841e+00
1.279369085520086e-04	6.113605e+00
1.279479981124331e-04	6.113229e+00
1.279643158859986e-04	6.112677e+00
1.279876285148808e-04	6.111887e+00
1.280236571917506e-04	6.110667e+00
1.280758137812706e-04	6.108899e+00
1.281545924110936e-04	6.106226e+00
1.282848921801803e-04	6.101799e+00
1.285306289918576e-04	6.093427e+00
1.290221026152121e-04	6.076655e+00
1.290231026152121e-04	6.076614e+00
1.290251026152121e-04	6.076535e+00
1.290291026152120e-04	6.076401e+00
1.290333609668246e-04	6.076254e+00
1.290418776700497e-04	6.075964e+00
1.290557283551081e-04	6.075488e+00
1.290773680696881e-04	6.074747e+00
1.291170143025957e-04	6.073386e+00
1.291796181069787e-04	6.071237e+00
1.292887360841270e-04	6.067487e+00
1.294718918237458e-04	6.061177e+00
1.294728918237458e-04	6.061147e+00
1.294748918237458e-04	6.061084e+00
1.294788918237457e-04	6.060944e+00
1.294847091160540e-04	6.060744e+00
1.294963437006704e-04	6.060343e+00
1.295186380016037e-04	6.059575e+00
1.295580500429645e-04	6.058216e+00
1.296368741256861e-04	6.055496e+00
1.296581439047105e-04	6.054762e+00
1.297006834627591e-04	6.053293e+00
1.297169208839027e-04	6.052733e+00
1.297493957261900e-04	6.051606e+00
1.297503957261900e-04	6.051574e+00
1.297523957261899e-04	6.051508e+00
1.297563957261899e-04	6.051368e+00
1.297643674630444e-04	6.051094e+00
1.297803109367533e-04	6.050545e+00
1.297813109367533e-04	6.050509e+00
1.297833109367533e-04	6.050438e+00
1.297873109367532e-04	6.050301e+00
1.297940000000001e-04	6.050071e+00
1.297950000000001e-04	6.050035e+00
1.297970000000001e-04	6.049966e+00
1.297980000000001e-04	6.049931e+00
1.298000000000000e-04	6.049862e+00
1.298010000000000e-04	6.049827e+00
1.298020000000000e-04	6.049799e+00
1.298021000000000e-04	6.049793e+00
1.298023000000000e-04	6.049785e+00
1.298026000000000e-04	6.049777e+00
1.298030000000000e-04	6.049767e+00
1.298030400000000e-04	6.049767e+00
1.298031200000000e-04	6.049764e+00
1.298032800000000e-04	6.049760e+00
1.298036000000000e-04	6.049749e+00
1.298040876754065e-04	6.049736e+00
1.298047907807236e-04	6.049725e+00
1.298057105802559e-04	6.049733e+00
1.298060201369009e-04	6.049757e+00
1.298062061734832e-04	6.049785e+00
1.298064168147115e-04	6.049820e+00
1.298065753901192e-04	6.049838e+00
1.298067325239350e-04	6.049847e+00
1.298069425640248e-04	6.049848e+00
1.298071631532625e-04	6.049838e+00
1.298075135876426e-04	6.049811e+00
1.298078455328767e-04	6.049778e+00
1.298084381333763e-04	6.049711e+00
1.298090857179637e-04	6.049638e+00
1.298103041810074e-04	6.049505e+00
1.298113512590904e-04	6.049417e+00
1.298122355094666e-04	6.049400e+00
1.298133154323340e-04	6.049444e+00
1.298143074986984e-04	6.049474e+00
1.298152919075734e-04	6.049432e+00
1.298170560434354e-04	6.049159e+00
1.298200877424936e-04	6.048276e+00
1.298240507944608e-04	6.046538e+00
1.298282862237535e-04	6.044049e+00
1.298338510386799e-04	6.039984e+00
1.298394646084313e-04	6.035012e+00
1.298468252139694e-04	6.027110e+00
1.298545521985473e-04	6.016828e+00
1.298643793106368e-04	6.000204e+00
1.298735150530946e-04	5.979270e+00
1.298857651791688e-04	5.938770e+00
1.298973356790806e-04	5.882587e+00
1.299046989334275e-04	5.823412e+00
1.299161053708782e-04	5.660155e+00
1.299271935836171e-04	5.394469e+00
1.299334086662799e-04	5.182053e+00
1.299371820294325e-04	5.035362e+00
1.299406329554754e-04	4.901346e+00
1.299441145248906e-04	4.766878e+00
1.299473448114903e-04	4.642729e+00
1.299527904866718e-04	4.434490e+00
1.299580914985095e-04	4.232711e+00
1.299672330452101e-04	3.886155e+00
1.299762046610195e-04	3.546333e+00
1.299906364684797e-04	2.996315e+00
1.300042686243418e-04	2.454978e+00
1.300250570670085e-04	1.498201e+00
1.300445865409311e-04	3.076544e-01
1.300587293329932e-04	-8.625288e-01
1.300718758067920e-04	-2.176960e+00
1.300773484204092e-04	-2.770919e+00
1.300805027064909e-04	-3.119763e+00
1.300817235905752e-04	-3.242692e+00
1.300824150059632e-04	-3.298260e+00
1.300831352313825e-04	-3.343212e+00
1.300838720216014e-04	-3.379725e+00
1.300851038799480e-04	-3.426641e+00
1.300869430545918e-04	-3.479399e+00
1.300891546990062e-04	-3.526475e+00
1.300911945989016e-04	-3.557461e+00
1.300944613500777e-04	-3.590565e+00
1.300979194036838e-04	-3.612493e+00
1.301024210653578e-04	-3.629671e+00
1.301079398459378e-04	-3.643760e+00
1.301133699257113e-04	-3.653254e+00
1.301242300852583e-04	-3.666033e+00
1.301365145991060e-04	-3.675860e+00
1.301493973892605e-04	-3.682699e+00
1.301622547787241e-04	-3.687356e+00
1.301776020295697e-04	-3.691224e+00
1.301933329742460e-04	-3.694010e+00
1.302116172860933e-04	-3.696285e+00
1.302292952791919e-04	-3.697834e+00
1.302550639725684e-04	-3.699436e+00
1.302764658335051e-04	-3.700424e+00
1.302975148432361e-04	-3.701171e+00
1.303236717890166e-04	-3.701930e+00
1.303649652592221e-04	-3.702953e+00
1.304242878456862e-04	-3.704274e+00
1.304982161069823e-04	-3.705831e+00
1.306043621037584e-04	-3.708019e+00
1.307468864866942e-04	-3.710938e+00
1.309507018883296e-04	-3.715086e+00
1.312328336840097e-04	-3.720776e+00
1.317943773387596e-04	-3.731941e+00
1.325522058754329e-04	-3.746655e+00
1.339594543681090e-04	-3.772954e+00
1.359125793681090e-04	-3.807625e+00
1.378657043681090e-04	-3.840641e+00
1.380478750000000e-04	-3.843596e+00
1.384122162637822e-04	-3.849326e+00
1.391408987913464e-04	-3.860646e+00
1.391418987913464e-04	-3.860662e+00
1.391438987913463e-04	-3.860691e+00
1.391478987913462e-04	-3.860752e+00
1.391532468759298e-04	-3.860834e+00
1.391637848623429e-04	-3.860994e+00
1.391848608351689e-04	-3.861316e+00
1.392270127808211e-04	-3.861957e+00
1.393113166721254e-04	-3.863235e+00
1.394799244547339e-04	-3.865778e+00
1.396637844347829e-04	-3.868541e+00
1.396647844347829e-04	-3.868555e+00
1.396667844347828e-04	-3.868585e+00
1.396707844347826e-04	-3.868645e+00
1.396755199292967e-04	-3.868715e+00
1.396849909183247e-04	-3.868856e+00
1.397039328963808e-04	-3.869139e+00
1.397418168524930e-04	-3.869703e+00
1.398175847647174e-04	-3.870831e+00
1.398494641755513e-04	-3.871304e+00
1.399132229972190e-04	-3.872248e+00
1.399142229972190e-04	-3.872263e+00
1.399162229972189e-04	-3.872292e+00
1.399202229972187e-04	-3.872351e+00
1.399251002396183e-04	-3.872423e+00
1.399348547244176e-04	-3.872566e+00
1.399543636940160e-04	-3.872855e+00
1.399619820608031e-04	-3.872968e+00
1.399772187943772e-04	-3.873193e+00
1.399782187943772e-04	-3.873207e+00
1.399802187943771e-04	-3.873237e+00
1.399842187943769e-04	-3.873296e+00
1.399892314561476e-04	-3.873369e+00
1.399909746764588e-04	-3.873395e+00
1.399944611170811e-04	-3.873446e+00
1.399954611170811e-04	-3.873462e+00
1.399974611170810e-04	-3.873491e+00
1.399984611170810e-04	-3.873506e+00
1.399990000000001e-04	-3.873513e+00
1.399999222341618e-04	-3.873527e+00
1.400010000000000e-04	-3.873549e+00
1.400010023549726e-04	-3.873549e+00
1.400010070649177e-04	-3.873547e+00
1.400010164848079e-04	-3.873546e+00
1.400010269238139e-04	-3.873545e+00
1.400010457619286e-04	-3.873545e+00
1.400010834381582e-04	-3.873545e+00
1.400011587906173e-04	-3.873549e+00
1.400012761916128e-04	-3.873557e+00
1.400014252859789e-04	-3.873573e+00
1.400016170264849e-04	-3.873601e+00
1.400017692111865e-04	-3.873631e+00
1.400020000000000e-04	-3.873682e+00
1.400020230788813e-04	-3.873688e+00
1.400020692366440e-04	-3.873699e+00
1.400021615521694e-04	-3.873718e+00
1.400023461832202e-04	-3.873750e+00
1.400026612907171e-04	-3.873787e+00
1.400030016750891e-04	-3.873813e+00
1.400033240049312e-04	-3.873827e+00
1.400036634831088e-04	-3.873837e+00
1.400042428871161e-04	-3.873851e+00
1.400048214608521e-04	-3.873879e+00
1.400054253189041e-04	-3.873946e+00
1.400059546138365e-04	-3.874043e+00
1.400065149894528e-04	-3.874169e+00
1.400071520019389e-04	-3.874317e+00
1.400082787405635e-04	-3.874557e+00
1.400095876368716e-04	-3.874786e+00
1.400117639813296e-04	-3.875074e+00
1.400133810565350e-04	-3.875238e+00
1.400148854961103e-04	-3.875360e+00
1.400166534542613e-04	-3.875482e+00
1.400179933309694e-04	-3.875563e+00
1.400189558234387e-04	-3.875613e+00
1.400196498976891e-04	-3.875642e+00
1.400204469273011e-04	-3.875668e+00
1.400213765070135e-04	-3.875696e+00
1.400221680720994e-04	-3.875717e+00
1.400228729797629e-04	-3.875732e+00
1.400237532118286e-04	-3.875747e+00
1.400246829153921e-04	-3.875760e+00
1.400257056660985e-04	-3.875772e+00
1.400268890350397e-04	-3.875785e+00
1.400292557729221e-04	-3.875808e+00
1.400329773082643e-04	-3.875337e+00
1.400389592427935e-04	-3.864225e+00
1.400453190143626e-04	-3.825162e+00
1.400511203577464e-04	-3.759622e+00
1.400574509395256e-04	-3.660192e+00
1.400605086388914e-04	-3.594486e+00
1.400621796983286e-04	-3.539042e+00
1.400630762582564e-04	-3.481883e+00
1.400635391572277e-04	-3.315209e+00
1.400637630650826e-04	-2.924993e+00
1.400638221527953e-04	-2.670547e+00
1.400638799272344e-04	-2.391101e+00
1.400639013007011e-04	-2.317470e+00
1.400639218166479e-04	-2.262317e+00
1.400639397482162e-04	-2.221491e+00
1.400639583645047e-04	-2.184617e+00
1.400639884112678e-04	-2.135077e+00
1.400640306267016e-04	-2.081160e+00
1.400641150575690e-04	-2.005946e+00
1.400642179161386e-04	-1.948416e+00
1.400643729230319e-04	-1.898741e+00
1.400645374986229e-04	-1.866755e+00
1.400648067378445e-04	-1.830118e+00
1.400651417110731e-04	-1.790201e+00
1.400658116575302e-04	-1.713399e+00
