time	V(n003)
2.600029765814288e-04	1.500000e+01
2.600033067101764e-04	1.500000e+01
2.600036342971986e-04	1.500000e+01
2.600042056665048e-04	1.500000e+01
2.600048053249450e-04	1.500000e+01
2.600054024328632e-04	1.500000e+01
2.600059956417962e-04	1.500000e+01
2.600065358531744e-04	1.500000e+01
2.600071989705571e-04	1.500000e+01
2.600083022799541e-04	1.500000e+01
2.600096345427670e-04	1.500000e+01
2.600118163692668e-04	1.500000e+01
2.600134173451066e-04	1.500000e+01
2.600149219749977e-04	1.500000e+01
2.600166867388409e-04	1.500000e+01
2.600180288576704e-04	1.500000e+01
2.600189740052503e-04	1.500000e+01
2.600196658182243e-04	1.500000e+01
2.600204561942983e-04	1.500000e+01
2.600214046606860e-04	1.500000e+01
2.600222063297961e-04	1.500000e+01
2.600229186949931e-04	1.500000e+01
2.600237940071119e-04	1.500000e+01
2.600246841163808e-04	1.500000e+01
2.600257110330298e-04	1.500000e+01
2.600269088939563e-04	1.500000e+01
2.600293046158093e-04	1.500000e+01
2.600329856552275e-04	1.500000e+01
2.600390631499385e-04	1.500000e+01
2.600440906524348e-04	1.500000e+01
2.600484762787108e-04	1.500000e+01
2.600537971178391e-04	1.500000e+01
2.600567893494227e-04	1.500000e+01
2.600581629856298e-04	1.500000e+01
2.600588388676698e-04	1.500000e+01
2.600590611746630e-04	1.500000e+01
2.600591094697518e-04	1.500000e+01
2.600591435040494e-04	1.500000e+01
2.600591828844070e-04	1.500000e+01
2.600592347527265e-04	1.500000e+01
2.600593089959742e-04	1.500000e+01
2.600593925023600e-04	1.500000e+01
2.600595214479193e-04	1.500000e+01
2.600596542638248e-04	1.500000e+01
2.600598696862072e-04	1.500000e+01
2.600601026025626e-04	1.500000e+01
2.600605208603041e-04	1.500000e+01
2.600610297611633e-04	1.500000e+01
2.600620475628817e-04	1.500000e+01
2.600640831663187e-04	1.500000e+01
2.600681543731926e-04	1.500000e+01
2.600762967869404e-04	1.500000e+01
2.600915123073773e-04	1.500000e+01
2.601084277107342e-04	1.500000e+01
2.601254030218876e-04	1.500000e+01
2.601438636087443e-04	1.500000e+01
2.601701885595704e-04	1.500000e+01
2.601884108041052e-04	1.500000e+01
2.601956240362613e-04	1.500000e+01
2.602022042446750e-04	1.500000e+01
2.602069625386931e-04	1.500000e+01
2.602124781693642e-04	1.500000e+01
2.602182838367126e-04	1.500000e+01
2.602251236529711e-04	1.500000e+01
2.602331710250369e-04	1.500000e+01
2.602425435841468e-04	1.500000e+01
2.602543309201357e-04	1.500000e+01
2.602677779982003e-04	1.500000e+01
2.602855515316463e-04	1.500000e+01
2.603055187800178e-04	1.500000e+01
2.603331699865374e-04	1.500000e+01
2.603637740569377e-04	1.500000e+01
2.604112094722125e-04	1.500000e+01
2.604586489783747e-04	1.500000e+01
2.605252972639147e-04	1.500000e+01
2.605988004731270e-04	1.500000e+01
2.607053457636620e-04	1.500000e+01
2.608269208508470e-04	1.500000e+01
2.610118233116900e-04	1.500000e+01
2.612408661992760e-04	1.500000e+01
2.616490085832134e-04	1.500000e+01
2.621372898332134e-04	1.500000e+01
2.626255710832134e-04	1.500000e+01
2.631138523332134e-04	1.500000e+01
2.636021335832134e-04	1.500000e+01
2.684849460832134e-04	1.500000e+01
2.689732273332134e-04	1.500000e+01
2.693137187500001e-04	1.500000e+01
2.693147187500001e-04	1.500000e+01
2.693167187500001e-04	1.500000e+01
2.693207187500002e-04	1.500000e+01
2.693251979985469e-04	1.500000e+01
2.693341564956402e-04	1.500000e+01
2.693493868670048e-04	1.500000e+01
2.693736844313574e-04	1.500000e+01
2.694195127513701e-04	1.500000e+01
2.694942069248746e-04	1.500000e+01
2.696435952718838e-04	1.500000e+01
2.696445952718838e-04	1.500000e+01
2.696465952718838e-04	1.500000e+01
2.696505952718839e-04	1.500000e+01
2.696569891527882e-04	1.500000e+01
2.696697769145969e-04	1.500000e+01
2.696953524382143e-04	1.500000e+01
2.697444711397166e-04	1.500000e+01
2.697454711397166e-04	1.500000e+01
2.697474711397166e-04	1.500000e+01
2.697514711397167e-04	1.500000e+01
2.697594711397168e-04	1.500000e+01
2.697754711397171e-04	1.500000e+01
2.697764711397171e-04	1.500000e+01
2.697784711397171e-04	1.500000e+01
2.697824711397172e-04	1.500000e+01
2.697904711397173e-04	1.500000e+01
2.697914711397173e-04	1.500000e+01
2.697934711397174e-04	1.500000e+01
2.697974711397174e-04	1.500000e+01
2.697984711397174e-04	1.500000e+01
2.698000000000001e-04	1.500000e+01
2.698010000000001e-04	1.500000e+01
2.698020000000001e-04	1.500000e+01
