time,Vvrain,Vvgate,Vn004,-IR1,IM1
3.812356711940324e-06,5.091054e+01,4.772271e-01,0.000000e+00,-2.824461e-06,1.815728e-07
3.812378586940291e-06,5.091053e+01,4.772268e-01,0.000000e+00,-2.824433e-06,1.815601e-07
3.812446444083155e-06,5.091053e+01,4.772261e-01,0.000000e+00,-2.824348e-06,1.815150e-07
3.812514301226020e-06,5.091053e+01,4.772253e-01,0.000000e+00,-2.824262e-06,1.814700e-07
3.812582158368885e-06,5.091053e+01,4.772246e-01,0.000000e+00,-2.824176e-06,1.814249e-07
3.812650015511750e-06,5.091053e+01,4.772239e-01,0.000000e+00,-2.824091e-06,1.813798e-07
3.812717872654615e-06,5.091053e+01,4.772231e-01,0.000000e+00,-2.824005e-06,1.813346e-07
3.812785729797479e-06,5.091053e+01,4.772224e-01,0.000000e+00,-2.823920e-06,1.812895e-07
3.812853586940344e-06,5.091053e+01,4.772217e-01,0.000000e+00,-2.823834e-06,1.812443e-07
3.813766086940601e-06,5.091052e+01,4.772117e-01,0.000000e+00,-2.822684e-06,1.806378e-07
3.813791086940610e-06,5.091052e+01,4.772115e-01,0.000000e+00,-2.822653e-06,1.806030e-07
3.813791184596868e-06,5.091052e+01,4.772115e-01,0.000000e+00,-2.822652e-06,1.805961e-07
3.813791379909384e-06,5.091052e+01,4.772115e-01,0.000000e+00,-2.822652e-06,1.805929e-07
3.813791770534416e-06,5.091052e+01,4.772114e-01,0.000000e+00,-2.822652e-06,1.806200e-07
3.813792551784372e-06,5.091052e+01,4.772114e-01,0.000000e+00,-2.822651e-06,1.806289e-07
3.813797239284435e-06,5.091052e+01,4.772114e-01,0.000000e+00,-2.822645e-06,1.806154e-07
3.813840989284369e-06,5.091052e+01,4.772109e-01,0.000000e+00,-2.822590e-06,1.805878e-07
3.816540989285072e-06,5.091050e+01,4.771816e-01,0.000000e+00,-2.819191e-06,1.787950e-07
3.816640989285107e-06,5.091050e+01,4.771805e-01,0.000000e+00,-2.819065e-06,1.787308e-07
3.816642551785127e-06,5.091050e+01,4.771805e-01,0.000000e+00,-2.819063e-06,1.787280e-07
3.816642942410160e-06,5.091050e+01,4.771805e-01,0.000000e+00,-2.819063e-06,1.787329e-07
3.816643040066418e-06,5.091050e+01,4.771805e-01,0.000000e+00,-2.819062e-06,1.787434e-07
3.816643235378934e-06,5.091050e+01,4.771805e-01,0.000000e+00,-2.819062e-06,1.787603e-07
3.816643626003966e-06,5.091050e+01,4.771805e-01,0.000000e+00,-2.819062e-06,1.787505e-07
3.816644407253923e-06,5.091050e+01,4.771805e-01,0.000000e+00,-2.819060e-06,1.787345e-07
3.816645969753943e-06,5.091050e+01,4.771805e-01,0.000000e+00,-2.819059e-06,1.787293e-07
3.816649094753985e-06,5.091050e+01,4.771804e-01,0.000000e+00,-2.819055e-06,1.787242e-07
3.816655344753960e-06,5.091050e+01,4.771804e-01,0.000000e+00,-2.819047e-06,1.787190e-07
3.816660032254023e-06,5.091050e+01,4.771803e-01,0.000000e+00,-2.819041e-06,1.787162e-07
3.816678782253948e-06,5.091050e+01,4.771801e-01,0.000000e+00,-2.819017e-06,1.787041e-07
3.818461594754332e-06,5.091048e+01,4.771608e-01,0.000000e+00,-2.816777e-06,1.775234e-07
3.818464719754374e-06,5.091048e+01,4.771607e-01,0.000000e+00,-2.816773e-06,1.775213e-07
3.818508469754307e-06,5.091048e+01,4.771602e-01,0.000000e+00,-2.816718e-06,1.774907e-07
3.818563157254387e-06,5.091048e+01,4.771596e-01,0.000000e+00,-2.816649e-06,1.774551e-07
3.818581907254312e-06,5.091048e+01,4.771594e-01,0.000000e+00,-2.816626e-06,1.774426e-07
3.818613157254296e-06,5.091048e+01,4.771591e-01,0.000000e+00,-2.816586e-06,1.774214e-07
3.818802219754326e-06,5.091048e+01,4.771571e-01,0.000000e+00,-2.816349e-06,1.772977e-07
3.818805344754368e-06,5.091048e+01,4.771570e-01,0.000000e+00,-2.816345e-06,1.772954e-07
3.818811594754343e-06,5.091048e+01,4.771569e-01,0.000000e+00,-2.816337e-06,1.772898e-07
3.818897309040071e-06,5.091048e+01,4.771560e-01,0.000000e+00,-2.816230e-06,1.772331e-07
3.818983023325799e-06,5.091048e+01,4.771551e-01,0.000000e+00,-2.816122e-06,1.771765e-07
3.819068737611527e-06,5.091048e+01,4.771542e-01,0.000000e+00,-2.816014e-06,1.771198e-07
3.819154451897255e-06,5.091048e+01,4.771532e-01,0.000000e+00,-2.815907e-06,1.770632e-07
3.819240166182983e-06,5.091048e+01,4.771523e-01,0.000000e+00,-2.815799e-06,1.770065e-07
3.819325880468711e-06,5.091048e+01,4.771514e-01,0.000000e+00,-2.815691e-06,1.769498e-07
3.819411594754439e-06,5.091048e+01,4.771504e-01,0.000000e+00,-2.815584e-06,1.768932e-07
3.819414719754481e-06,5.091048e+01,4.771504e-01,0.000000e+00,-2.815580e-06,1.768912e-07
3.819415501004437e-06,5.091048e+01,4.771504e-01,0.000000e+00,-2.815579e-06,1.768900e-07
3.819417063504458e-06,5.091048e+01,4.771504e-01,0.000000e+00,-2.815577e-06,1.768875e-07
3.819428001004496e-06,5.091048e+01,4.771503e-01,0.000000e+00,-2.815563e-06,1.768802e-07
3.819432688504496e-06,5.091048e+01,4.771502e-01,0.000000e+00,-2.815557e-06,1.768787e-07
3.819437376004497e-06,5.091048e+01,4.771502e-01,0.000000e+00,-2.815551e-06,1.768767e-07
3.819442063504498e-06,5.091048e+01,4.771501e-01,0.000000e+00,-2.815545e-06,1.768742e-07
3.819446751004498e-06,5.091048e+01,4.771501e-01,0.000000e+00,-2.815540e-06,1.768713e-07
3.819451438504499e-06,5.091048e+01,4.771500e-01,0.000000e+00,-2.815534e-06,1.768680e-07
3.819456126004499e-06,5.091048e+01,4.771500e-01,0.000000e+00,-2.815528e-06,1.768643e-07
3.819460813504500e-06,5.091048e+01,4.771499e-01,0.000000e+00,-2.815522e-06,1.768601e-07
3.820335813504798e-06,5.091047e+01,4.771404e-01,0.000000e+00,-2.814424e-06,1.762816e-07
3.820348704129781e-06,5.091047e+01,4.771403e-01,0.000000e+00,-2.814408e-06,1.762795e-07
3.820351047879758e-06,5.091047e+01,4.771402e-01,0.000000e+00,-2.814405e-06,1.762787e-07
3.820354172879800e-06,5.091047e+01,4.771402e-01,0.000000e+00,-2.814401e-06,1.762682e-07
3.820354954129756e-06,5.091047e+01,4.771402e-01,0.000000e+00,-2.814400e-06,1.762788e-07
3.820355540067304e-06,5.091047e+01,4.771402e-01,0.000000e+00,-2.814399e-06,1.762831e-07
3.820357883817281e-06,5.091047e+01,4.771402e-01,0.000000e+00,-2.814396e-06,1.762684e-07
3.820361008817323e-06,5.091047e+01,4.771401e-01,0.000000e+00,-2.814392e-06,1.762645e-07
3.820405540067213e-06,5.091047e+01,4.771397e-01,0.000000e+00,-2.814337e-06,1.762378e-07
3.820407102567234e-06,5.091047e+01,4.771396e-01,0.000000e+00,-2.814335e-06,1.762354e-07
3.820410239774308e-06,5.091047e+01,4.771396e-01,0.000000e+00,-2.814331e-06,1.763402e-07
3.820610239774376e-06,5.091047e+01,4.771374e-01,0.000000e+00,-2.814071e-06,1.761536e-07
3.821619614774625e-06,5.091046e+01,4.771265e-01,0.000000e+00,-2.812812e-06,1.754317e-07
3.821624302274688e-06,5.091046e+01,4.771264e-01,0.000000e+00,-2.812806e-06,1.754270e-07
3.821626646024665e-06,5.091046e+01,4.771264e-01,0.000000e+00,-2.812803e-06,1.754246e-07
3.821629771024707e-06,5.091046e+01,4.771264e-01,0.000000e+00,-2.812799e-06,1.754239e-07
3.821648521024632e-06,5.091046e+01,4.771262e-01,0.000000e+00,-2.812776e-06,1.754121e-07
3.821759235310384e-06,5.091046e+01,4.771250e-01,0.000000e+00,-2.812637e-06,1.753391e-07
3.821869949596136e-06,5.091046e+01,4.771238e-01,0.000000e+00,-2.812499e-06,1.752660e-07
3.821980663881888e-06,5.091045e+01,4.771226e-01,0.000000e+00,-2.812361e-06,1.751930e-07
3.822091378167640e-06,5.091045e+01,4.771214e-01,0.000000e+00,-2.812222e-06,1.751200e-07
3.822202092453392e-06,5.091045e+01,4.771202e-01,0.000000e+00,-2.812084e-06,1.750469e-07
3.822312806739144e-06,5.091045e+01,4.771190e-01,0.000000e+00,-2.811945e-06,1.749739e-07
3.822423521024896e-06,5.091045e+01,4.771178e-01,0.000000e+00,-2.811806e-06,1.749008e-07
3.822428208524959e-06,5.091045e+01,4.771177e-01,0.000000e+00,-2.811800e-06,1.748975e-07
3.822446958524884e-06,5.091045e+01,4.771175e-01,0.000000e+00,-2.811777e-06,1.748853e-07
3.822721958524978e-06,5.091045e+01,4.771145e-01,0.000000e+00,-2.811433e-06,1.747040e-07
3.822726646025040e-06,5.091045e+01,4.771145e-01,0.000000e+00,-2.811427e-06,1.747019e-07
3.822745396024965e-06,5.091045e+01,4.771143e-01,0.000000e+00,-2.811403e-06,1.746886e-07
3.822798521024916e-06,5.091045e+01,4.771137e-01,0.000000e+00,-2.811337e-06,1.746545e-07
3.822800083524936e-06,5.091045e+01,4.771137e-01,0.000000e+00,-2.811335e-06,1.746453e-07
3.822800474149969e-06,5.091045e+01,4.771137e-01,0.000000e+00,-2.811335e-06,1.747511e-07
3.822800486357001e-06,5.091045e+01,4.771137e-01,0.000000e+00,-2.811335e-06,1.747428e-07
3.822800510771066e-06,5.091045e+01,4.771137e-01,0.000000e+00,-2.811335e-06,1.746722e-07
3.822800559599195e-06,5.091045e+01,4.771137e-01,0.000000e+00,-2.811335e-06,1.746047e-07
3.822800657255453e-06,5.091045e+01,4.771137e-01,0.000000e+00,-2.811334e-06,1.746709e-07
3.822800852567969e-06,5.091045e+01,4.771137e-01,0.000000e+00,-2.811334e-06,1.746825e-07
3.822801243193001e-06,5.091045e+01,4.771137e-01,0.000000e+00,-2.811334e-06,1.746544e-07
3.822802024442957e-06,5.091045e+01,4.771137e-01,0.000000e+00,-2.811333e-06,1.746478e-07
3.822806711943020e-06,5.091045e+01,4.771136e-01,0.000000e+00,-2.811327e-06,1.746468e-07
3.822812961942995e-06,5.091045e+01,4.771135e-01,0.000000e+00,-2.811319e-06,1.746433e-07
3.822825461942945e-06,5.091045e+01,4.771134e-01,0.000000e+00,-2.811303e-06,1.746353e-07
3.822828586942987e-06,5.091045e+01,4.771134e-01,0.000000e+00,-2.811299e-06,1.746207e-07
3.822828684599245e-06,5.091045e+01,4.771134e-01,0.000000e+00,-2.811299e-06,1.746259e-07
3.822828879911761e-06,5.091045e+01,4.771134e-01,0.000000e+00,-2.811299e-06,1.746439e-07
3.822829270536793e-06,5.091045e+01,4.771134e-01,0.000000e+00,-2.811299e-06,1.746529e-07
3.822830051786750e-06,5.091045e+01,4.771134e-01,0.000000e+00,-2.811297e-06,1.746403e-07
3.822831614286770e-06,5.091045e+01,4.771133e-01,0.000000e+00,-2.811296e-06,1.746336e-07
3.822834739286812e-06,5.091045e+01,4.771133e-01,0.000000e+00,-2.811292e-06,1.746297e-07
3.822840989286787e-06,5.091045e+01,4.771132e-01,0.000000e+00,-2.811284e-06,1.746253e-07
3.822897239286671e-06,5.091045e+01,4.771126e-01,0.000000e+00,-2.811213e-06,1.745898e-07
3.822900364286713e-06,5.091045e+01,4.771126e-01,0.000000e+00,-2.811209e-06,1.745822e-07
3.822900461942971e-06,5.091045e+01,4.771126e-01,0.000000e+00,-2.811209e-06,1.745046e-07
3.822900486357035e-06,5.091045e+01,4.771126e-01,0.000000e+00,-2.811209e-06,1.744694e-07
3.822900535185164e-06,5.091045e+01,4.771126e-01,0.000000e+00,-2.811209e-06,1.744724e-07
3.822900632841422e-06,5.091045e+01,4.771126e-01,0.000000e+00,-2.811209e-06,1.745649e-07
3.822900828153938e-06,5.091045e+01,4.771126e-01,0.000000e+00,-2.811209e-06,1.746075e-07
3.822901218778971e-06,5.091045e+01,4.771126e-01,0.000000e+00,-2.811209e-06,1.745989e-07
3.822902000028927e-06,5.091045e+01,4.771126e-01,0.000000e+00,-2.811207e-06,1.745902e-07
3.822903562528948e-06,5.091045e+01,4.771126e-01,0.000000e+00,-2.811206e-06,1.745847e-07
3.822906687528990e-06,5.091045e+01,4.771125e-01,0.000000e+00,-2.811202e-06,1.745817e-07
3.822925437528915e-06,5.091045e+01,4.771123e-01,0.000000e+00,-2.811178e-06,1.745702e-07
3.823000437528940e-06,5.091045e+01,4.771115e-01,0.000000e+00,-2.811084e-06,1.745202e-07
3.823509812529019e-06,5.091044e+01,4.771060e-01,0.000000e+00,-2.810447e-06,1.741843e-07
3.823986151814789e-06,5.091044e+01,4.771008e-01,0.000000e+00,-2.809851e-06,1.738700e-07
3.824462491100560e-06,5.091043e+01,4.770957e-01,0.000000e+00,-2.809255e-06,1.735557e-07
3.824938830386330e-06,5.091043e+01,4.770905e-01,0.000000e+00,-2.808659e-06,1.732417e-07
3.825415169672100e-06,5.091043e+01,4.770853e-01,0.000000e+00,-2.808064e-06,1.729277e-07
3.825891508957870e-06,5.091042e+01,4.770802e-01,0.000000e+00,-2.807468e-06,1.726139e-07
3.826367848243640e-06,5.091042e+01,4.770750e-01,0.000000e+00,-2.806873e-06,1.723002e-07
3.826844187529411e-06,5.091042e+01,4.770699e-01,0.000000e+00,-2.806278e-06,1.719866e-07
3.826887937529344e-06,5.091041e+01,4.770694e-01,0.000000e+00,-2.806223e-06,1.719577e-07
3.826939276815063e-06,5.091041e+01,4.770688e-01,0.000000e+00,-2.806159e-06,1.719240e-07
3.826990616100781e-06,5.091041e+01,4.770683e-01,0.000000e+00,-2.806095e-06,1.718903e-07
3.827041955386499e-06,5.091041e+01,4.770677e-01,0.000000e+00,-2.806031e-06,1.718565e-07
3.827093294672217e-06,5.091041e+01,4.770672e-01,0.000000e+00,-2.805967e-06,1.718227e-07
3.827144633957936e-06,5.091041e+01,4.770666e-01,0.000000e+00,-2.805903e-06,1.717889e-07
3.827195973243653e-06,5.091041e+01,4.770661e-01,0.000000e+00,-2.805839e-06,1.717550e-07
3.827247312529372e-06,5.091041e+01,4.770655e-01,0.000000e+00,-2.805775e-06,1.717212e-07
3.827347312529406e-06,5.091041e+01,4.770644e-01,0.000000e+00,-2.805650e-06,1.716638e-07
3.827347507841922e-06,5.091041e+01,4.770644e-01,0.000000e+00,-2.805650e-06,1.716307e-07
3.827347556670051e-06,5.091041e+01,4.770644e-01,0.000000e+00,-2.805650e-06,1.716273e-07
3.827347568877084e-06,5.091041e+01,4.770644e-01,0.000000e+00,-2.805650e-06,1.715972e-07
3.827347593291148e-06,5.091041e+01,4.770644e-01,0.000000e+00,-2.805650e-06,1.717155e-07
3.827347599394664e-06,5.091041e+01,4.770644e-01,0.000000e+00,-2.805650e-06,1.717062e-07
3.827347636015761e-06,5.091041e+01,4.770644e-01,0.000000e+00,-2.805650e-06,1.716306e-07
3.827347684843890e-06,5.091041e+01,4.770644e-01,0.000000e+00,-2.805650e-06,1.717467e-07
3.827347782500148e-06,5.091041e+01,4.770644e-01,0.000000e+00,-2.805649e-06,1.715472e-07
3.827347806914213e-06,5.091041e+01,4.770644e-01,0.000000e+00,-2.805649e-06,1.715443e-07
3.827347855742342e-06,5.091041e+01,4.770644e-01,0.000000e+00,-2.805649e-06,1.716110e-07
3.827347953398600e-06,5.091041e+01,4.770644e-01,0.000000e+00,-2.805649e-06,1.716871e-07
3.827348148711116e-06,5.091041e+01,4.770644e-01,0.000000e+00,-2.805649e-06,1.716738e-07
3.827348539336148e-06,5.091041e+01,4.770644e-01,0.000000e+00,-2.805648e-06,1.716690e-07
3.827349320586104e-06,5.091041e+01,4.770644e-01,0.000000e+00,-2.805647e-06,1.716670e-07
3.827350883086125e-06,5.091041e+01,4.770644e-01,0.000000e+00,-2.805645e-06,1.716553e-07
3.827354008086167e-06,5.091041e+01,4.770643e-01,0.000000e+00,-2.805642e-06,1.716490e-07
3.827360258086142e-06,5.091041e+01,4.770643e-01,0.000000e+00,-2.805634e-06,1.716468e-07
3.827394633086059e-06,5.091041e+01,4.770639e-01,0.000000e+00,-2.805591e-06,1.716241e-07
3.827400101836078e-06,5.091041e+01,4.770638e-01,0.000000e+00,-2.805584e-06,1.716183e-07
3.827409476836094e-06,5.091041e+01,4.770637e-01,0.000000e+00,-2.805572e-06,1.716155e-07
3.827421976836044e-06,5.091041e+01,4.770636e-01,0.000000e+00,-2.805557e-06,1.716064e-07
3.828296976836343e-06,5.091040e+01,4.770541e-01,0.000000e+00,-2.804465e-06,1.710306e-07
3.828401664336440e-06,5.091040e+01,4.770530e-01,0.000000e+00,-2.804334e-06,1.709627e-07
3.828407914336415e-06,5.091040e+01,4.770529e-01,0.000000e+00,-2.804326e-06,1.709580e-07
3.828423539336406e-06,5.091040e+01,4.770528e-01,0.000000e+00,-2.804307e-06,1.709474e-07
3.828439164336398e-06,5.091040e+01,4.770526e-01,0.000000e+00,-2.804287e-06,1.709370e-07
3.828454789336390e-06,5.091040e+01,4.770524e-01,0.000000e+00,-2.804268e-06,1.709266e-07
3.828470414336382e-06,5.091040e+01,4.770523e-01,0.000000e+00,-2.804248e-06,1.709163e-07
3.828486039336373e-06,5.091040e+01,4.770521e-01,0.000000e+00,-2.804229e-06,1.709061e-07
3.828501664336365e-06,5.091040e+01,4.770519e-01,0.000000e+00,-2.804209e-06,1.708960e-07
3.828517289336357e-06,5.091040e+01,4.770518e-01,0.000000e+00,-2.804190e-06,1.708860e-07
3.831221976836907e-06,5.091038e+01,4.770225e-01,0.000000e+00,-2.800819e-06,1.691094e-07
3.831289833979787e-06,5.091038e+01,4.770218e-01,0.000000e+00,-2.800735e-06,1.690649e-07
3.831357691122668e-06,5.091037e+01,4.770210e-01,0.000000e+00,-2.800650e-06,1.690204e-07
3.831425548265548e-06,5.091037e+01,4.770203e-01,0.000000e+00,-2.800566e-06,1.689757e-07
3.831493405408428e-06,5.091037e+01,4.770195e-01,0.000000e+00,-2.800481e-06,1.689310e-07
3.831561262551308e-06,5.091037e+01,4.770188e-01,0.000000e+00,-2.800397e-06,1.688861e-07
3.831629119694189e-06,5.091037e+01,4.770181e-01,0.000000e+00,-2.800312e-06,1.688411e-07
3.831696976837069e-06,5.091037e+01,4.770173e-01,0.000000e+00,-2.800228e-06,1.687960e-07
3.831698539337089e-06,5.091037e+01,4.770173e-01,0.000000e+00,-2.800226e-06,1.687887e-07
3.831698929962122e-06,5.091037e+01,4.770173e-01,0.000000e+00,-2.800225e-06,1.687862e-07
3.831699711212078e-06,5.091037e+01,4.770173e-01,0.000000e+00,-2.800224e-06,1.687866e-07
3.831701273712099e-06,5.091037e+01,4.770173e-01,0.000000e+00,-2.800223e-06,1.687917e-07
3.831704398712141e-06,5.091037e+01,4.770173e-01,0.000000e+00,-2.800219e-06,1.687929e-07
3.835735648713163e-06,5.091034e+01,4.769737e-01,0.000000e+00,-2.795208e-06,1.661521e-07
3.835837211213218e-06,5.091034e+01,4.769726e-01,0.000000e+00,-2.795082e-06,1.660866e-07
3.835893907641803e-06,5.091034e+01,4.769720e-01,0.000000e+00,-2.795011e-06,1.660490e-07
3.835950604070388e-06,5.091034e+01,4.769714e-01,0.000000e+00,-2.794941e-06,1.660115e-07
3.836007300498973e-06,5.091034e+01,4.769707e-01,0.000000e+00,-2.794871e-06,1.659741e-07
3.836063996927558e-06,5.091034e+01,4.769701e-01,0.000000e+00,-2.794800e-06,1.659369e-07
3.836120693356143e-06,5.091034e+01,4.769695e-01,0.000000e+00,-2.794730e-06,1.658998e-07
3.836177389784728e-06,5.091034e+01,4.769689e-01,0.000000e+00,-2.794659e-06,1.658629e-07
3.836234086213313e-06,5.091034e+01,4.769683e-01,0.000000e+00,-2.794589e-06,1.658261e-07
3.836777836213417e-06,5.091033e+01,4.769624e-01,0.000000e+00,-2.793915e-06,1.654710e-07
3.836790336213367e-06,5.091033e+01,4.769623e-01,0.000000e+00,-2.793899e-06,1.654631e-07
3.836834086213300e-06,5.091033e+01,4.769618e-01,0.000000e+00,-2.793845e-06,1.654339e-07
3.839159086213768e-06,5.091031e+01,4.769367e-01,0.000000e+00,-2.790963e-06,1.639160e-07
3.839163773713830e-06,5.091031e+01,4.769367e-01,0.000000e+00,-2.790958e-06,1.639135e-07
3.839170023713805e-06,5.091031e+01,4.769366e-01,0.000000e+00,-2.790950e-06,1.639093e-07
3.839170219026322e-06,5.091031e+01,4.769366e-01,0.000000e+00,-2.790950e-06,1.639092e-07
3.839170609651354e-06,5.091031e+01,4.769366e-01,0.000000e+00,-2.790949e-06,1.639092e-07
3.839171390901310e-06,5.091031e+01,4.769366e-01,0.000000e+00,-2.790948e-06,1.639076e-07
3.839173344026363e-06,5.091031e+01,4.769366e-01,0.000000e+00,-2.790946e-06,1.638932e-07
3.839175687776340e-06,5.091031e+01,4.769365e-01,0.000000e+00,-2.790943e-06,1.639032e-07
3.839178812776382e-06,5.091031e+01,4.769365e-01,0.000000e+00,-2.790939e-06,1.639042e-07
3.839181156526359e-06,5.091031e+01,4.769365e-01,0.000000e+00,-2.790936e-06,1.638948e-07
3.839190531526376e-06,5.091031e+01,4.769364e-01,0.000000e+00,-2.790924e-06,1.638968e-07
3.840674906526679e-06,5.091030e+01,4.769204e-01,0.000000e+00,-2.789087e-06,1.629287e-07
3.840676469026700e-06,5.091030e+01,4.769203e-01,0.000000e+00,-2.789085e-06,1.629321e-07
3.840677640901688e-06,5.091030e+01,4.769203e-01,0.000000e+00,-2.789084e-06,1.629326e-07
3.840682328401751e-06,5.091030e+01,4.769203e-01,0.000000e+00,-2.789078e-06,1.629238e-07
3.840688578401726e-06,5.091030e+01,4.769202e-01,0.000000e+00,-2.789070e-06,1.629194e-07
3.840701078401676e-06,5.091030e+01,4.769201e-01,0.000000e+00,-2.789055e-06,1.629102e-07
3.842188578402129e-06,5.091029e+01,4.769040e-01,0.000000e+00,-2.787215e-06,1.619429e-07
3.842191703402171e-06,5.091029e+01,4.769040e-01,0.000000e+00,-2.787212e-06,1.619434e-07
3.842192484652127e-06,5.091029e+01,4.769040e-01,0.000000e+00,-2.787211e-06,1.619422e-07
3.842194047152148e-06,5.091029e+01,4.769040e-01,0.000000e+00,-2.787209e-06,1.619374e-07
3.842197172152190e-06,5.091029e+01,4.769039e-01,0.000000e+00,-2.787205e-06,1.619335e-07
3.842203422152165e-06,5.091029e+01,4.769039e-01,0.000000e+00,-2.787197e-06,1.619310e-07
3.842240922152123e-06,5.091029e+01,4.769035e-01,0.000000e+00,-2.787151e-06,1.619076e-07
3.843128422152372e-06,5.091028e+01,4.768939e-01,0.000000e+00,-2.786054e-06,1.613303e-07
3.843179984652409e-06,5.091027e+01,4.768933e-01,0.000000e+00,-2.785991e-06,1.612961e-07
3.843183109652451e-06,5.091027e+01,4.768933e-01,0.000000e+00,-2.785987e-06,1.612953e-07
3.843226859652385e-06,5.091027e+01,4.768928e-01,0.000000e+00,-2.785933e-06,1.612660e-07
3.845851859653172e-06,5.091026e+01,4.768645e-01,0.000000e+00,-2.782694e-06,1.595601e-07
3.845873734653138e-06,5.091026e+01,4.768643e-01,0.000000e+00,-2.782667e-06,1.595457e-07
3.846073734653098e-06,5.091025e+01,4.768622e-01,0.000000e+00,-2.782420e-06,1.594163e-07
3.846101078403084e-06,5.091025e+01,4.768619e-01,0.000000e+00,-2.782387e-06,1.594015e-07
3.846104203403125e-06,5.091025e+01,4.768618e-01,0.000000e+00,-2.782383e-06,1.593983e-07
3.846106547153103e-06,5.091025e+01,4.768618e-01,0.000000e+00,-2.782380e-06,1.593933e-07
3.846109672153144e-06,5.091025e+01,4.768618e-01,0.000000e+00,-2.782376e-06,1.593917e-07
3.846115922153119e-06,5.091025e+01,4.768617e-01,0.000000e+00,-2.782368e-06,1.593884e-07
3.846128422153069e-06,5.091025e+01,4.768616e-01,0.000000e+00,-2.782353e-06,1.593806e-07
3.846834672153221e-06,5.091025e+01,4.768539e-01,0.000000e+00,-2.781483e-06,1.589224e-07
3.847540922153373e-06,5.091024e+01,4.768463e-01,0.000000e+00,-2.780613e-06,1.584643e-07
3.848247172153525e-06,5.091024e+01,4.768387e-01,0.000000e+00,-2.779744e-06,1.580065e-07
3.848953422153676e-06,5.091023e+01,4.768311e-01,0.000000e+00,-2.778874e-06,1.575489e-07
3.849659672153828e-06,5.091022e+01,4.768235e-01,0.000000e+00,-2.778006e-06,1.570916e-07
3.850365922153980e-06,5.091022e+01,4.768159e-01,0.000000e+00,-2.777138e-06,1.566345e-07
3.851072172154132e-06,5.091021e+01,4.768083e-01,0.000000e+00,-2.776270e-06,1.561776e-07
3.851123734654170e-06,5.091021e+01,4.768078e-01,0.000000e+00,-2.776206e-06,1.561440e-07
3.851127640904168e-06,5.091021e+01,4.768077e-01,0.000000e+00,-2.776202e-06,1.561404e-07
3.851132328404230e-06,5.091021e+01,4.768077e-01,0.000000e+00,-2.776196e-06,1.561387e-07
3.851138578404205e-06,5.091021e+01,4.768076e-01,0.000000e+00,-2.776188e-06,1.561353e-07
3.851226078404181e-06,5.091021e+01,4.768067e-01,0.000000e+00,-2.776081e-06,1.560779e-07
3.853738578404875e-06,5.091019e+01,4.767796e-01,0.000000e+00,-2.772998e-06,1.544546e-07
3.854913578405059e-06,5.091018e+01,4.767670e-01,0.000000e+00,-2.771557e-06,1.536965e-07
3.854963578405076e-06,5.091018e+01,4.767665e-01,0.000000e+00,-2.771496e-06,1.536647e-07
3.854965140905097e-06,5.091018e+01,4.767665e-01,0.000000e+00,-2.771494e-06,1.536618e-07
3.854965531530129e-06,5.091018e+01,4.767665e-01,0.000000e+00,-2.771494e-06,1.536601e-07
3.854966312780085e-06,5.091018e+01,4.767664e-01,0.000000e+00,-2.771493e-06,1.536575e-07
3.854967875280106e-06,5.091018e+01,4.767664e-01,0.000000e+00,-2.771491e-06,1.536570e-07
3.854971000280148e-06,5.091018e+01,4.767664e-01,0.000000e+00,-2.771487e-06,1.536577e-07
3.855014750280081e-06,5.091018e+01,4.767659e-01,0.000000e+00,-2.771433e-06,1.536312e-07
3.855064750280099e-06,5.091018e+01,4.767654e-01,0.000000e+00,-2.771372e-06,1.535993e-07
3.855066703405152e-06,5.091018e+01,4.767654e-01,0.000000e+00,-2.771370e-06,1.535996e-07
3.855067484655108e-06,5.091018e+01,4.767654e-01,0.000000e+00,-2.771369e-06,1.535975e-07
3.855069047155129e-06,5.091018e+01,4.767653e-01,0.000000e+00,-2.771367e-06,1.535933e-07
3.855069437780161e-06,5.091018e+01,4.767653e-01,0.000000e+00,-2.771366e-06,1.535970e-07
3.855069535436419e-06,5.091018e+01,4.767653e-01,0.000000e+00,-2.771366e-06,1.536063e-07
3.855069730748935e-06,5.091018e+01,4.767653e-01,0.000000e+00,-2.771366e-06,1.536214e-07
3.855070121373968e-06,5.091018e+01,4.767653e-01,0.000000e+00,-2.771365e-06,1.536107e-07
3.855070902623924e-06,5.091018e+01,4.767653e-01,0.000000e+00,-2.771365e-06,1.535942e-07
3.855072465123945e-06,5.091018e+01,4.767653e-01,0.000000e+00,-2.771363e-06,1.535933e-07
3.855073636998933e-06,5.091018e+01,4.767653e-01,0.000000e+00,-2.771361e-06,1.535935e-07
3.855075199498954e-06,5.091018e+01,4.767653e-01,0.000000e+00,-2.771359e-06,1.535943e-07
3.855078324498996e-06,5.091018e+01,4.767652e-01,0.000000e+00,-2.771355e-06,1.535921e-07
3.855084574498971e-06,5.091018e+01,4.767652e-01,0.000000e+00,-2.771348e-06,1.535855e-07
3.855122074498929e-06,5.091018e+01,4.767648e-01,0.000000e+00,-2.771302e-06,1.535619e-07
3.855872074499185e-06,5.091017e+01,4.767567e-01,0.000000e+00,-2.770383e-06,1.530784e-07
3.855884574499135e-06,5.091017e+01,4.767566e-01,0.000000e+00,-2.770368e-06,1.530853e-07
