time	V(N001,Vo)
3.001656768560866e-04	2.889769e+00
3.001707449219071e-04	2.890860e+00
3.001761992294591e-04	2.891716e+00
3.001828397170594e-04	2.892475e+00
3.001901880984935e-04	2.893092e+00
3.001985188599234e-04	2.893604e+00
3.002082370863549e-04	2.894046e+00
3.002184882649890e-04	2.894391e+00
3.002308373652058e-04	2.894695e+00
3.002449490229180e-04	2.894950e+00
3.002594093703632e-04	2.895137e+00
3.002793582448606e-04	2.895318e+00
3.002973813947116e-04	2.895426e+00
3.003268170480298e-04	2.895530e+00
3.003545465510316e-04	2.895572e+00
3.004100055570351e-04	2.895564e+00
3.004617675033104e-04	2.895492e+00
3.005505971893168e-04	2.895285e+00
3.006358793086699e-04	2.895038e+00
3.007776076629282e-04	2.894575e+00
3.009262644045356e-04	2.894058e+00
3.011945538091923e-04	2.893090e+00
3.015130476260352e-04	2.891901e+00
3.021500352597210e-04	2.889395e+00
3.034240105270925e-04	2.883908e+00
3.059719610618356e-04	2.872049e+00
3.059729610618356e-04	2.872044e+00
3.059749610618356e-04	2.872033e+00
3.059789610618357e-04	2.872013e+00
3.059843116464082e-04	2.871985e+00
3.059950128155532e-04	2.871930e+00
3.060146599848603e-04	2.871829e+00
3.060482712124636e-04	2.871655e+00
3.061142032076955e-04	2.871313e+00
3.062304246585998e-04	2.870706e+00
3.064499543472207e-04	2.869545e+00
3.068614026287220e-04	2.867322e+00
3.081562068739946e-04	2.860047e+00
3.088581846354605e-04	2.855916e+00
3.088591846354605e-04	2.855909e+00
3.088611846354606e-04	2.855897e+00
3.088651846354606e-04	2.855873e+00
3.088731846354608e-04	2.855824e+00
3.088891846354610e-04	2.855728e+00
3.089211846354615e-04	2.855535e+00
3.089851846354625e-04	2.855146e+00
3.091131846354645e-04	2.854366e+00
3.093691846354686e-04	2.852795e+00
3.093701846354686e-04	2.852789e+00
3.093721846354686e-04	2.852777e+00
3.093761846354687e-04	2.852752e+00
3.093841846354688e-04	2.852703e+00
3.094001846354691e-04	2.852604e+00
3.094321846354696e-04	2.852405e+00
3.094961846354706e-04	2.852007e+00
3.096241846354726e-04	2.851210e+00
3.096251846354726e-04	2.851203e+00
3.096271846354726e-04	2.851191e+00
3.096311846354727e-04	2.851166e+00
3.096391846354728e-04	2.851116e+00
3.096551846354731e-04	2.851015e+00
3.096871846354736e-04	2.850814e+00
3.097379999999991e-04	2.850495e+00
3.097389999999991e-04	2.850489e+00
3.097409999999991e-04	2.850476e+00
3.097449999999992e-04	2.850451e+00
3.097529999999993e-04	2.850401e+00
3.097689999999996e-04	2.850300e+00
3.097699999999996e-04	2.850294e+00
3.097719999999996e-04	2.850281e+00
3.097759999999997e-04	2.850256e+00
3.097839999999998e-04	2.850205e+00
3.097899999999999e-04	2.850167e+00
3.097940000000000e-04	2.850142e+00
3.097950000000000e-04	2.850136e+00
3.097970000000000e-04	2.850123e+00
3.097980000000000e-04	2.850117e+00
3.098000000000000e-04	2.850104e+00
3.098010000000001e-04	2.850098e+00
3.098020000000001e-04	2.850092e+00
3.098021000000001e-04	2.850092e+00
3.098023000000001e-04	2.850092e+00
3.098026000000001e-04	2.850093e+00
3.098030000000001e-04	2.850096e+00
3.098030400000001e-04	2.850097e+00
3.098031200000001e-04	2.850097e+00
3.098032800000001e-04	2.850097e+00
3.098036000000001e-04	2.850097e+00
3.098040877182545e-04	2.850099e+00
3.098047907688437e-04	2.850112e+00
3.098057106017329e-04	2.850156e+00
3.098060201531719e-04	2.850194e+00
3.098062061859660e-04	2.850233e+00
3.098064168161261e-04	2.850282e+00
3.098065753978906e-04	2.850313e+00
3.098067325405625e-04	2.850335e+00
3.098069426274931e-04	2.850354e+00
3.098071632652329e-04	2.850365e+00
3.098075137141161e-04	2.850370e+00
3.098078457405858e-04	2.850368e+00
3.098084383789459e-04	2.850358e+00
3.098090861919708e-04	2.850345e+00
3.098103048645158e-04	2.850326e+00
3.098113519800904e-04	2.850336e+00
3.098122363187556e-04	2.850414e+00
3.098133161572264e-04	2.850607e+00
3.098143078926889e-04	2.850819e+00
3.098152926896848e-04	2.851012e+00
3.098170576248472e-04	2.851289e+00
3.098200880297860e-04	2.851617e+00
3.098240507121456e-04	2.851851e+00
3.098282861176251e-04	2.851924e+00
3.098338515098278e-04	2.851852e+00
3.098394648678500e-04	2.851649e+00
3.098468167291742e-04	2.851228e+00
3.098545347191560e-04	2.850609e+00
3.098643048324705e-04	2.849553e+00
3.098733288756271e-04	2.848221e+00
3.098837108851849e-04	2.846039e+00
3.098944359054648e-04	2.842639e+00
3.099047525334554e-04	2.837031e+00
3.099157540869637e-04	2.826139e+00
3.099227464765086e-04	2.812689e+00
3.099277503686813e-04	2.794111e+00
3.099316192472929e-04	2.767494e+00
3.099348203943470e-04	2.726886e+00
3.099377335546599e-04	2.663481e+00
3.099408589941820e-04	2.568971e+00
3.099432442477400e-04	2.487827e+00
3.099458573480984e-04	2.398001e+00
3.099487391319656e-04	2.300009e+00
3.099545026997002e-04	2.105482e+00
3.099589291899506e-04	1.957374e+00
3.099633271724904e-04	1.811491e+00
3.099683645870015e-04	1.645637e+00
3.099756618964635e-04	1.406930e+00
3.099831549448419e-04	1.163058e+00
3.099924512381700e-04	8.612986e-01
3.100033073076179e-04	5.080853e-01
3.100163996935494e-04	7.555866e-02
3.100336821826610e-04	-5.339880e-01
3.100562586059665e-04	-1.484679e+00
3.100749794628963e-04	-2.555375e+00
3.100938745854294e-04	-3.990883e+00
3.101109876207442e-04	-5.514443e+00
3.101172383602349e-04	-6.109517e+00
3.101213474567507e-04	-6.485783e+00
3.101230315396524e-04	-6.596820e+00
3.101247693362203e-04	-6.659693e+00
3.101262163293663e-04	-6.690932e+00
3.101277460331869e-04	-6.712343e+00
3.101294858860910e-04	-6.729049e+00
3.101322317566515e-04	-6.747407e+00
3.101353415896634e-04	-6.761685e+00
3.101415612556872e-04	-6.780696e+00
3.101483676713903e-04	-6.794961e+00
3.101558132087272e-04	-6.805510e+00
3.101654597997499e-04	-6.814986e+00
3.101772472504341e-04	-6.823065e+00
3.101904632251676e-04	-6.829370e+00
3.102032488258038e-04	-6.833597e+00
3.102191741305159e-04	-6.837247e+00
3.102339866340510e-04	-6.839578e+00
3.102528370246342e-04	-6.841532e+00
3.102713592125777e-04	-6.842731e+00
3.102960363462871e-04	-6.843597e+00
3.103208741490386e-04	-6.843963e+00
3.103484212419909e-04	-6.843959e+00
3.103881545577750e-04	-6.843571e+00
3.104388494513804e-04	-6.842772e+00
3.105134653716379e-04	-6.841347e+00
3.105993511988834e-04	-6.839571e+00
3.107543852505279e-04	-6.836223e+00
3.109163365342844e-04	-6.832565e+00
3.112051126720715e-04	-6.825599e+00
3.116149590111519e-04	-6.814318e+00
3.124346516893127e-04	-6.777987e+00
3.139341674648782e-04	-6.654846e+00
3.141405596043298e-04	-6.522339e+00
3.142490966638290e-04	-6.225720e+00
3.142920672521604e-04	-5.924254e+00
3.143321690440956e-04	-5.468312e+00
3.143710589152669e-04	-4.915085e+00
3.143976154890221e-04	-4.484704e+00
3.144073305846735e-04	-4.318639e+00
3.144192084945646e-04	-4.116575e+00
3.144278389627069e-04	-3.974195e+00
3.144377463706497e-04	-3.815969e+00
3.144505930633487e-04	-3.616118e+00
3.144649515892729e-04	-3.397182e+00
3.144805735522221e-04	-3.161505e+00
3.144973285193280e-04	-2.908444e+00
3.145115741241370e-04	-2.690730e+00
3.145257659434161e-04	-2.469890e+00
3.145421835339720e-04	-2.209435e+00
3.145626880598272e-04	-1.878408e+00
3.145918397853427e-04	-1.402807e+00
3.146325256621021e-04	-7.480040e-01
3.147138974156207e-04	4.547262e-01
3.148496088663924e-04	2.093758e+00
3.149720267192508e-04	3.172097e+00
3.150025241762901e-04	3.341596e+00
3.150040371323303e-04	3.345905e+00
3.150070630444106e-04	3.350343e+00
3.150131148685711e-04	3.355766e+00
3.150184291725760e-04	3.358013e+00
3.150246813154154e-04	3.358933e+00
3.150321494657339e-04	3.359354e+00
3.150438135990757e-04	3.359633e+00
3.150571541426768e-04	3.359759e+00
3.150706791438004e-04	3.359704e+00
3.150872558683885e-04	3.359390e+00
3.151074501765359e-04	3.358671e+00
3.151353748886631e-04	3.357143e+00
3.151717612931014e-04	3.354286e+00
3.152257564298174e-04	3.348335e+00
3.152839627244180e-04	3.338797e+00
3.153535123999935e-04	3.321336e+00
3.153968419167519e-04	3.303795e+00
3.154311547470243e-04	3.280502e+00
3.154681273987018e-04	3.239336e+00
3.155065888878488e-04	3.169875e+00
3.155551701198449e-04	3.033981e+00
3.156094503642187e-04	2.814776e+00
3.156615057379186e-04	2.527592e+00
3.157170234837954e-04	2.135932e+00
3.157638280900344e-04	1.742011e+00
3.157966528739374e-04	1.435577e+00
3.158109917473021e-04	1.301596e+00
3.158284985691720e-04	1.149287e+00
3.158348924541756e-04	1.098802e+00
3.158448196919821e-04	1.026597e+00
3.158602813030853e-04	9.182138e-01
3.158689921917956e-04	8.582764e-01
3.158786681902955e-04	7.918568e-01
3.158893598694329e-04	7.176857e-01
3.159011386600283e-04	6.346197e-01
3.159126615536401e-04	5.516968e-01
3.159250611763967e-04	4.603910e-01
3.159404936030262e-04	3.441067e-01
3.159544085420727e-04	2.367573e-01
3.159728905575851e-04	9.084606e-02
3.159928562906761e-04	-7.038116e-02
3.160259144654610e-04	-3.427820e-01
3.160605957553797e-04	-6.315022e-01
3.161299583352171e-04	-1.202271e+00
3.162002951875269e-04	-1.748585e+00
3.162776733987958e-04	-2.252483e+00
3.164161685719986e-04	-2.908525e+00
3.164965102842554e-04	-3.119323e+00
3.165555226334383e-04	-3.151532e+00
3.165936154157243e-04	-3.114156e+00
3.166276722653074e-04	-3.036419e+00
3.166648391790361e-04	-2.903841e+00
3.167092205046348e-04	-2.684197e+00
3.167537640808078e-04	-2.398909e+00
3.168044446111896e-04	-2.004845e+00
3.168532312692774e-04	-1.569268e+00
3.169114611474127e-04	-1.005119e+00
3.169301829666034e-04	-8.185740e-01
3.169416372928993e-04	-7.075272e-01
3.169588442939502e-04	-5.505495e-01
3.169659573382487e-04	-4.903402e-01
3.169779977346633e-04	-3.959274e-01
3.169897255583800e-04	-3.092756e-01
3.170024765590559e-04	-2.198219e-01
3.170104961242228e-04	-1.654816e-01
3.170201853032469e-04	-1.012106e-01
3.170303840896647e-04	-3.424358e-02
3.170399690054367e-04	2.834225e-02
3.170502753665104e-04	9.546566e-02
3.170596942722353e-04	1.567183e-01
3.170695392327837e-04	2.206297e-01
3.170793601992365e-04	2.841997e-01
3.170902572006114e-04	3.543959e-01
3.171020742607053e-04	4.299412e-01
3.171161332328095e-04	5.187769e-01
3.171328360165809e-04	6.224241e-01
3.171547898357714e-04	7.547274e-01
3.171858113928958e-04	9.337254e-01
3.172195651938649e-04	1.116856e+00
3.172568582808044e-04	1.302973e+00
3.172983604495091e-04	1.488533e+00
3.173464743844015e-04	1.671367e+00
3.174178620545293e-04	1.875463e+00
3.175299789403050e-04	2.076676e+00
3.176092988709031e-04	2.131900e+00
3.176721627189327e-04	2.110943e+00
3.177207248562826e-04	2.051810e+00
3.177737839139223e-04	1.941838e+00
3.178212512605748e-04	1.799967e+00
3.178772104378749e-04	1.577499e+00
3.179345714519539e-04	1.290912e+00
3.180044349391647e-04	8.722658e-01
3.180744482730400e-04	3.991499e-01
3.181128748617450e-04	1.233196e-01
3.181328205399791e-04	-1.771164e-02
3.181487870355569e-04	-1.217251e-01
3.181583023323829e-04	-1.773205e-01
3.181682372281323e-04	-2.300930e-01
3.181789260982211e-04	-2.829876e-01
3.182003038383986e-04	-3.837109e-01
3.182093637120919e-04	-4.252434e-01
3.182187101015028e-04	-4.674406e-01
3.182255965852852e-04	-4.984293e-01
3.182339642162373e-04	-5.360184e-01
3.182394016691586e-04	-5.604153e-01
3.182471238466109e-04	-5.950203e-01
3.182529806441368e-04	-6.212254e-01
3.182603578569341e-04	-6.541643e-01
3.182667657953795e-04	-6.826916e-01
3.182751404998981e-04	-7.198277e-01
3.182833641046155e-04	-7.560892e-01
3.182939095410789e-04	-8.022175e-01
3.183058365661945e-04	-8.537998e-01
3.183204109764042e-04	-9.156895e-01
3.183425724537966e-04	-1.007311e+00
3.183659213011410e-04	-1.099603e+00
3.184033912739841e-04	-1.237634e+00
3.184453129050786e-04	-1.377192e+00
3.184862794315050e-04	-1.491009e+00
3.185597799445524e-04	-1.643293e+00
3.186269176139829e-04	-1.725423e+00
3.186906025496575e-04	-1.743921e+00
3.187405253382397e-04	-1.713894e+00
3.187888605616672e-04	-1.642588e+00
3.188387405112486e-04	-1.527879e+00
3.188803572145312e-04	-1.397169e+00
3.189333004388951e-04	-1.188067e+00
3.189892916243681e-04	-9.269676e-01
3.190548053249754e-04	-5.836601e-01
3.191202845364493e-04	-2.197351e-01
3.192041103263946e-04	2.494183e-01
3.192357765010371e-04	4.178648e-01
3.192551157273776e-04	5.106049e-01
3.192696695552750e-04	5.724392e-01
3.192795106821453e-04	6.097012e-01
3.192918048272812e-04	6.518173e-01
3.193066640316579e-04	6.987762e-01
3.193191838324334e-04	7.357035e-01
3.193324194773071e-04	7.728024e-01
3.193405954864167e-04	7.949400e-01
3.193494560754987e-04	8.183403e-01
3.193549961215522e-04	8.327208e-01
3.193603258865127e-04	8.463621e-01
3.193643630142917e-04	8.565798e-01
3.193686588831814e-04	8.673325e-01
3.193740033477599e-04	8.805628e-01
3.193790618838008e-04	8.929214e-01
3.193863272107372e-04	9.103880e-01
3.193944887221030e-04	9.296207e-01
3.194046998120566e-04	9.530602e-01
3.194169828184767e-04	9.802790e-01
3.194333291558284e-04	1.014909e+00
3.194493185413529e-04	1.046713e+00
3.194734565060516e-04	1.090734e+00
3.195005330129157e-04	1.133229e+00
3.195546860266440e-04	1.196668e+00
3.196320653830400e-04	1.246150e+00
3.197107620066294e-04	1.246895e+00
3.197741721956849e-04	1.203477e+00
3.198421212796712e-04	1.108303e+00
3.199093925297629e-04	9.745369e-01
3.199268592924508e-04	9.307709e-01
3.199617928178265e-04	8.317642e-01
3.199627928178265e-04	8.287868e-01
3.199647928178265e-04	8.226185e-01
3.199849999999998e-04	7.582855e-01
3.199868571428570e-04	7.521830e-01
3.199887142857141e-04	7.460491e-01
3.199905714285713e-04	7.398840e-01
3.199924285714285e-04	7.336876e-01
3.199942857142857e-04	7.274598e-01
3.199961428571428e-04	7.212008e-01
3.199980000000000e-04	7.149105e-01
3.200000000000000e-04	7.081003e-01
3.200010000000000e-04	7.046843e-01
3.200010124104444e-04	7.046413e-01
3.200010372313331e-04	7.045555e-01
3.200010868731106e-04	7.043810e-01
3.200011635667349e-04	7.040930e-01
3.200013169539836e-04	7.034273e-01
3.200015112980347e-04	7.023420e-01
3.200017469491779e-04	7.005100e-01
3.200020000000001e-04	6.979980e-01
3.200020253050823e-04	6.976643e-01
3.200020759152467e-04	6.969681e-01
3.200021771355756e-04	6.954536e-01
3.200023795762333e-04	6.920404e-01
3.200027844575487e-04	6.843596e-01
3.200031650788073e-04	6.762238e-01
3.200035834298398e-04	6.657982e-01
3.200040837763137e-04	6.507769e-01
3.200045739075534e-04	6.319923e-01
3.200054704360686e-04	5.878553e-01
3.200064405245875e-04	5.268936e-01
3.200079669210794e-04	4.086475e-01
3.200095401361317e-04	2.663898e-01
3.200114481277300e-04	7.366753e-02
3.200132373886152e-04	-1.201925e-01
3.200148493169647e-04	-3.031845e-01
3.200162881992329e-04	-4.712029e-01
3.200171718724814e-04	-5.760555e-01
3.200178087698114e-04	-6.521416e-01
3.200185725381779e-04	-7.433491e-01
3.200193197030400e-04	-8.322411e-01
3.200200058547004e-04	-9.134579e-01
3.200206165224346e-04	-9.852152e-01
3.200214505638309e-04	-1.082257e+00
3.200222169402645e-04	-1.170273e+00
3.200230702895722e-04	-1.266735e+00
3.200239958351332e-04	-1.369118e+00
3.200258469262551e-04	-1.565539e+00
3.200294741198061e-04	-1.875687e+00
3.200323868762293e-04	-1.935617e+00
3.200359957991678e-04	-1.749582e+00
3.200383429197389e-04	-1.569571e+00
3.200413806410599e-04	-1.348689e+00
3.200445231827255e-04	-1.142613e+00
3.200487069175821e-04	-8.937263e-01
3.200570743872953e-04	-4.467363e-01
3.200738093267218e-04	3.758106e-01
3.200940124383699e-04	1.325581e+00
3.201173993039721e-04	2.402219e+00
3.201255830935639e-04	2.748057e+00
3.201288361190781e-04	2.842201e+00
3.201300880291315e-04	2.857684e+00
3.201307843878878e-04	2.861368e+00
3.201316960069206e-04	2.865318e+00
3.201330741391477e-04	2.869776e+00
3.201349748466483e-04	2.874222e+00
3.201368330341282e-04	2.877297e+00
3.201391983955619e-04	2.880057e+00
3.201417754431720e-04	2.882204e+00
3.201452252272584e-04	2.884247e+00
3.201486775135355e-04	2.885705e+00
3.201535834333664e-04	2.887176e+00
3.201582825833850e-04	2.888192e+00
3.201645591961419e-04	2.889162e+00
3.201711559936343e-04	2.889904e+00
3.201793215085970e-04	2.890566e+00
3.201882759512850e-04	2.891096e+00
3.201985643067787e-04	2.891538e+00
3.202104708545375e-04	2.891912e+00
3.202231768743676e-04	2.892200e+00
3.202384482977287e-04	2.892452e+00
3.202541243552876e-04	2.892636e+00
3.202728021023681e-04	2.892789e+00
3.202915735679506e-04	2.892893e+00
3.203135662558775e-04	2.892970e+00
3.203363146142654e-04	2.893013e+00
3.203611398640525e-04	2.893031e+00
3.203877297121748e-04	2.893025e+00
3.204155106607603e-04	2.892998e+00
3.204460391268847e-04	2.892950e+00
3.204772145630958e-04	2.892887e+00
3.205153463417073e-04	2.892796e+00
3.205506517917138e-04	2.892700e+00
3.205969985367014e-04	2.892564e+00
3.206404764857482e-04	2.892429e+00
3.206972991171747e-04	2.892243e+00
3.207543067375224e-04	2.892051e+00
3.208283256385933e-04	2.891794e+00
3.209075297381103e-04	2.891514e+00
3.210122197265722e-04	2.891137e+00
3.211310659591497e-04	2.890703e+00
3.212933431012145e-04	2.890102e+00
3.214913716759382e-04	2.889355e+00
3.217717559197641e-04	2.888276e+00
3.221496521464136e-04	2.886778e+00
3.227111579120159e-04	2.884461e+00
3.235671936840717e-04	2.880713e+00
3.250141446142851e-04	2.873831e+00
3.270129951970177e-04	2.863658e+00
3.270139951970177e-04	2.863653e+00
3.270159951970177e-04	2.863643e+00
3.270199951970178e-04	2.863620e+00
3.270266076368456e-04	2.863584e+00
3.270398325165013e-04	2.863511e+00
3.270662822758127e-04	2.863365e+00
3.271172861024300e-04	2.863083e+00
3.272192937556645e-04	2.862515e+00
3.274233090621336e-04	2.861367e+00
3.278313396750718e-04	2.859025e+00
3.286474009009482e-04	2.854253e+00
3.286484009009483e-04	2.854247e+00
3.286504009009483e-04	2.854235e+00
3.286544009009483e-04	2.854210e+00
3.286624009009485e-04	2.854163e+00
3.286784009009487e-04	2.854066e+00
3.287104009009492e-04	2.853874e+00
3.287744009009502e-04	2.853487e+00
3.289024009009522e-04	2.852710e+00
3.292899999999920e-04	2.850330e+00
3.295531981980635e-04	2.848692e+00
3.295541981980635e-04	2.848685e+00
3.295561981980635e-04	2.848673e+00
3.295601981980636e-04	2.848648e+00
3.295681981980637e-04	2.848598e+00
3.295841981980640e-04	2.848497e+00
3.296161981980645e-04	2.848296e+00
3.296801981980655e-04	2.847893e+00
3.296811981980655e-04	2.847887e+00
3.296831981980655e-04	2.847874e+00
3.296871981980656e-04	2.847848e+00
3.296951981980657e-04	2.847797e+00
3.297111981980660e-04	2.847696e+00
3.297431981980665e-04	2.847495e+00
3.297441981980665e-04	2.847488e+00
3.297461981980665e-04	2.847476e+00
3.297501981980666e-04	2.847450e+00
3.297581981980667e-04	2.847399e+00
3.297741981980670e-04	2.847298e+00
3.297751981980670e-04	2.847291e+00
3.297771981980670e-04	2.847279e+00
3.297811981980671e-04	2.847253e+00
3.297891981980672e-04	2.847203e+00
3.297921981980673e-04	2.847184e+00
3.297961981980673e-04	2.847158e+00
3.297971981980673e-04	2.847152e+00
3.297991981980674e-04	2.847139e+00
3.298001981980674e-04	2.847133e+00
3.298010000000001e-04	2.847128e+00
3.298020000000001e-04	2.847120e+00
3.298021000000001e-04	2.847121e+00
3.298023000000001e-04	2.847122e+00
3.298026000000001e-04	2.847123e+00
3.298030000000001e-04	2.847126e+00
3.298030400000001e-04	2.847126e+00
3.298031200000001e-04	2.847126e+00
3.298032800000001e-04	2.847126e+00
3.298036000000001e-04	2.847126e+00
3.298040876793053e-04	2.847128e+00
3.298047907720156e-04	2.847141e+00
3.298057105444234e-04	2.847186e+00
3.298060201009469e-04	2.847223e+00
3.298062061361212e-04	2.847262e+00
3.298064167699302e-04	2.847311e+00
3.298065753483852e-04	2.847342e+00
3.298067324849873e-04	2.847364e+00
3.298069425676885e-04	2.847383e+00
3.298071631758632e-04	2.847394e+00
3.298075136495739e-04	2.847399e+00
3.298078456199982e-04	2.847397e+00
3.298084382888326e-04	2.847387e+00
3.298090859637730e-04	2.847374e+00
3.298103044811942e-04	2.847354e+00
3.298113516553389e-04	2.847364e+00
3.298122360304120e-04	2.847443e+00
3.298133160540107e-04	2.847636e+00
3.298143080878606e-04	2.847847e+00
3.298152926691212e-04	2.848040e+00
3.298170572980589e-04	2.848316e+00
3.298200890237014e-04	2.848643e+00
3.298240523346782e-04	2.848874e+00
3.298282877555650e-04	2.848944e+00
3.298338535610497e-04	2.848868e+00
3.298394670586583e-04	2.848659e+00
3.298468195851333e-04	2.848227e+00
3.298545377940043e-04	2.847597e+00
3.298643085329474e-04	2.846521e+00
3.298733325273814e-04	2.845165e+00
3.298837179798944e-04	2.842944e+00
3.298944469064130e-04	2.839484e+00
3.299047584606226e-04	2.833779e+00
3.299157607932496e-04	2.822692e+00
3.299227556369941e-04	2.808996e+00
3.299277634007265e-04	2.790068e+00
3.299316366882758e-04	2.762932e+00
3.299348432093127e-04	2.721438e+00
3.299377853707762e-04	2.656415e+00
3.299409131538369e-04	2.561136e+00
3.299432741853239e-04	2.480693e+00
3.299459142537529e-04	2.389949e+00
3.299488191372455e-04	2.291116e+00
3.299539589867037e-04	2.117494e+00
3.299583309695285e-04	1.971040e+00
3.299626500469682e-04	1.827573e+00
3.299677510206036e-04	1.659398e+00
3.299746428114498e-04	1.433678e+00
3.299822456167491e-04	1.185983e+00
3.299912142487441e-04	8.946514e-01
3.300021414308342e-04	5.391350e-01
3.300148096761999e-04	1.214581e-01
3.300317733505709e-04	-4.697685e-01
3.300533356049098e-04	-1.354914e+00
3.300729654768993e-04	-2.438006e+00
3.300916405457018e-04	-3.818987e+00
3.301091790361935e-04	-5.361410e+00
3.301161317809357e-04	-6.021485e+00
3.301205845557189e-04	-6.438562e+00
3.301225440833290e-04	-6.582826e+00
3.301240144497597e-04	-6.647215e+00
3.301255040959910e-04	-6.684743e+00
3.301267712991443e-04	-6.705966e+00
3.301283112642627e-04	-6.723477e+00
3.301309173367954e-04	-6.744172e+00
3.301334797359341e-04	-6.758199e+00
3.301386045342114e-04	-6.776701e+00
3.301454392708809e-04	-6.793419e+00
3.301529632259674e-04	-6.805642e+00
3.301628991484000e-04	-6.816532e+00
3.301739929766900e-04	-6.824911e+00
3.301867249999987e-04	-6.831555e+00
3.301995263963459e-04	-6.836208e+00
3.302145838596178e-04	-6.840009e+00
3.302297574742146e-04	-6.842652e+00
3.302472667130680e-04	-6.844698e+00
3.302649286406410e-04	-6.846006e+00
3.302901207074652e-04	-6.847056e+00
3.303158962776190e-04	-6.847548e+00
3.303417707325609e-04	-6.847618e+00
3.303768050688514e-04	-6.847340e+00
3.304282673220796e-04	-6.846591e+00
3.304923584114510e-04	-6.845418e+00
3.305811133600760e-04	-6.843627e+00
3.307047211000939e-04	-6.841015e+00
3.308712028943781e-04	-6.837350e+00
3.311119639970023e-04	-6.831744e+00
3.314703252165795e-04	-6.822469e+00
3.321772708958678e-04	-6.800059e+00
3.330685683853426e-04	-6.763671e+00
3.333970504307421e-04	-6.739507e+00
3.340540145215411e-04	-6.649910e+00
3.341940848099283e-04	-6.580379e+00
3.342727482472697e-04	-6.440104e+00
3.343083719562640e-04	-6.275899e+00
3.343327751274313e-04	-6.086220e+00
3.343562409431178e-04	-5.849483e+00
3.343814322052146e-04	-5.537709e+00
3.344221370603364e-04	-4.942856e+00
3.344496971715230e-04	-4.491359e+00
3.344598169562670e-04	-4.315855e+00
3.344713205764187e-04	-4.117145e+00
3.344800192262779e-04	-3.971481e+00
3.344899125460664e-04	-3.811174e+00
3.345026953520519e-04	-3.609595e+00
3.345171997277495e-04	-3.385614e+00
3.345328540915064e-04	-3.146663e+00
3.345507723409717e-04	-2.873096e+00
3.345648750973822e-04	-2.655366e+00
3.345789239529323e-04	-2.434661e+00
3.345947948439624e-04	-2.180678e+00
3.346151649934873e-04	-1.849241e+00
3.346434203012604e-04	-1.385044e+00
3.346836486317113e-04	-7.330465e-01
3.347619826464018e-04	4.353628e-01
3.348944514318519e-04	2.084720e+00
3.349940494457707e-04	3.024069e+00
3.350334072337064e-04	3.272739e+00
3.350544296562253e-04	3.336081e+00
3.350867330673812e-04	3.357497e+00
3.351027768564989e-04	3.357957e+00
3.351251973220391e-04	3.357400e+00
3.351599192438355e-04	3.356329e+00
3.352004232140770e-04	3.353827e+00
3.352536020494065e-04	3.348924e+00
3.353063997955983e-04	3.341844e+00
3.353705687892298e-04	3.328097e+00
3.354440493620208e-04	3.299977e+00
3.354988822493078e-04	3.258457e+00
3.355459739782747e-04	3.187659e+00
3.356046594527810e-04	3.033860e+00
3.356659069390642e-04	2.781702e+00
3.357354681261467e-04	2.371231e+00
3.358002968840253e-04	1.875809e+00
3.358430070733475e-04	1.493176e+00
3.358635734614814e-04	1.303391e+00
3.358855833331471e-04	1.115397e+00
3.358962577341481e-04	1.033946e+00
3.359062841783775e-04	9.632959e-01
3.359220137924463e-04	8.550253e-01
3.359367945030428e-04	7.529087e-01
3.359590421557961e-04	5.957088e-01
3.359802356491813e-04	4.395437e-01
3.360226226359516e-04	1.118317e-01
3.360635700578209e-04	-2.186871e-01
3.361454649015596e-04	-8.826771e-01
3.362902329052351e-04	-1.940974e+00
3.364401949455131e-04	-2.768522e+00
3.365453024580191e-04	-3.094466e+00
3.366081094360655e-04	-3.129324e+00
3.366827005600810e-04	-3.004140e+00
3.367442686749379e-04	-2.772015e+00
3.368039591582870e-04	-2.422747e+00
3.368604580084462e-04	-1.993645e+00
3.369168192895039e-04	-1.490148e+00
3.369781350807955e-04	-8.957739e-01
3.369949529024231e-04	-7.315769e-01
3.370098088503034e-04	-5.933876e-01
3.370200313782998e-04	-5.051050e-01
3.370294504229998e-04	-4.294558e-01
3.370400632577387e-04	-3.498268e-01
3.370582060701762e-04	-2.218170e-01
3.370746669541131e-04	-1.108541e-01
3.370910661363341e-04	-3.266335e-03
3.371102521793755e-04	1.214180e-01
3.371311535547312e-04	2.563982e-01
3.371610186112925e-04	4.465075e-01
3.371977562740848e-04	6.699896e-01
3.372708841907699e-04	1.065944e+00
3.373907180480490e-04	1.576244e+00
3.375334548660303e-04	1.971867e+00
3.376471836632045e-04	2.114092e+00
3.377248598485400e-04	2.098168e+00
3.378167430815462e-04	1.957277e+00
3.378928043859346e-04	1.732969e+00
3.379828217881720e-04	1.329321e+00
3.380750182276654e-04	7.894392e-01
3.381659653813120e-04	1.763000e-01
3.382063099459890e-04	-9.220791e-02
3.382354543316555e-04	-2.615652e-01
3.382516051304191e-04	-3.420620e-01
3.382664770724494e-04	-4.104433e-01
3.382883585592871e-04	-5.089655e-01
3.383093318247601e-04	-6.024618e-01
3.383466494703795e-04	-7.665157e-01
3.383831070014148e-04	-9.197359e-01
3.384560220634853e-04	-1.190095e+00
3.385703259884063e-04	-1.518296e+00
3.386725377311773e-04	-1.698116e+00
3.387454652319209e-04	-1.733203e+00
3.388212909026759e-04	-1.674145e+00
